Experiment,Colony,Location,Treatment,Temp,Sed,Chamber,Day,Time,rsq,mo2
9,8,SB,HT,H,C,3,Day2,15,0.286,0.087662261
9,8,SB,HT,H,C,3,Day2,16,0.708,0.186130647
9,8,SB,HT,H,C,3,Day2,17,0.875,0.358499246
9,8,SB,HT,H,C,3,Day2,18,0.617,0.222453874
9,8,SB,HT,H,C,3,Day2,19,0.861,0.289438712
9,8,SB,HT,H,C,3,Day2,20,0.67,0.163516587
9,8,SB,HT,H,C,3,Day2,21,0.713,0.170060818
9,8,SB,HT,H,C,3,Day2,22,0.00193,0.010972806
9,8,SB,HT,H,C,3,Day2,23,0.893,0.329334638
9,8,SB,HT,H,C,3,Day2,24,0.809,0.259184326
9,8,SB,HT,H,C,3,Day2,25,0.922,0.406698721
9,8,SB,HT,H,C,3,Day2,26,0.794,0.233429331
9,8,SB,HT,H,C,3,Day2,27,0.757,0.766797541
9,8,SB,HT,H,C,3,Day2,28,0.671,0.173333123
9,8,SB,HT,H,C,3,Day2,29,0.825,1.201063533
9,8,SB,HT,H,C,3,Day2,30,0.536,-0.610577258
9,8,SB,HT,H,C,3,Day2,31,0.116,-0.047381106
9,8,SB,HT,H,C,3,Day2,32,0.0584,0.044484336
9,8,SB,HT,H,C,3,Day2,33,0.733,0.215199585
9,8,SB,HT,H,C,3,Day2,34,0.76,0.288203805
9,8,SB,HT,H,C,3,Day2,35,0.749,0.270015373
9,8,SB,HT,H,C,3,Day2,36,0.648,-0.73538471
9,8,SB,HT,H,C,3,Day2,37,0.859,-1.032015694
9,8,SB,HT,H,C,3,Day2,38,0.28,-0.40995133
9,8,SB,HT,H,C,3,Day2,39,0.0453,0.029313394
9,8,SB,HT,H,C,3,Day2,40,0.111,-0.049839842
9,8,SB,HT,H,C,3,Day2,41,0.128,0.048351049
9,8,SB,HT,H,C,3,Day2,42,0.212,0.092866309
9,8,SB,HT,H,C,3,Day2,43,0.871,0.327297719
9,8,SB,HT,H,C,3,Day2,44,0.0281,0.041305759
9,8,SB,HT,H,C,3,Day2,45,0.769,0.227710254
9,8,SB,HT,H,C,3,Day2,46,0.73,0.207255512
9,8,SB,HT,H,C,3,Day2,47,0.914,0.484017661
9,8,SB,HT,H,C,3,Day2,48,0.312,-0.335778748
9,8,SB,HT,H,C,3,Day2,49,0.454,0.113832529
9,8,SB,HT,H,C,3,Day2,50,0.272,0.104472215
9,8,SB,HX,H,H,4,Day2,1,0.208,-0.310048134
9,8,SB,HX,H,H,4,Day2,2,0.131,-0.17776138
9,8,SB,HX,H,H,4,Day2,3,0.912,-1.116888784
9,8,SB,HX,H,H,4,Day2,4,0.884,-0.534437544
9,8,SB,HX,H,H,4,Day2,5,0.964,-1.211072106
9,8,SB,HX,H,H,4,Day2,6,0.986,-1.924762825
9,8,SB,HX,H,H,4,Day2,7,0.967,-1.365761374
9,8,SB,HX,H,H,4,Day2,8,0.959,-1.173090419
9,8,SB,HX,H,H,4,Day2,9,0.965,-0.6522838
9,8,SB,HX,H,H,4,Day2,10,0.981,-1.276231114
9,8,SB,HX,H,H,4,Day2,11,0.968,-1.250831082
9,8,SB,HX,H,H,4,Day2,12,0.971,-1.141556685
9,8,SB,HX,H,H,4,Day2,13,0.977,-1.431018877
9,8,SB,HX,H,H,4,Day2,14,0.834,-0.695359092
9,8,SB,HX,H,H,4,Day2,15,0.967,-0.814779672
9,8,SB,HX,H,H,4,Day2,16,0.908,-0.493761889
9,8,SB,HX,H,H,4,Day2,17,0.739,-0.369141571
9,8,SB,HX,H,H,4,Day2,18,0.753,-0.312874412
9,8,SB,HX,H,H,4,Day2,19,0.817,-0.304065823
9,8,SB,HX,H,H,4,Day2,20,0.921,-0.401566221
9,8,SB,HX,H,H,4,Day2,21,0.934,-0.419741784
9,8,SB,HX,H,H,4,Day2,22,0.94,-0.672874177
9,8,SB,HX,H,H,4,Day2,23,0.955,-0.613550313
9,8,SB,HX,H,H,4,Day2,24,0.975,-0.72108254
9,8,SB,HX,H,H,4,Day2,25,0.87,-0.447642023
9,8,SB,HX,H,H,4,Day2,26,0.821,-0.306345396
9,8,SB,HX,H,H,4,Day2,27,0.95,-0.506931625
9,8,SB,HX,H,H,4,Day2,28,0.531,-0.126519221
9,8,SB,HX,H,H,4,Day2,29,0.811,-0.868051577
9,8,SB,HX,H,H,4,Day2,30,0.713,-0.167115744
9,8,SB,HX,H,H,4,Day2,31,0.578,-0.164894553
9,8,SB,HX,H,H,4,Day2,32,0.935,-1.43995731
9,8,SB,HX,H,H,4,Day2,33,0.904,-0.907934689
9,8,SB,HX,H,H,4,Day2,34,0.895,-0.323011814
9,8,SB,HX,H,H,4,Day2,35,0.95,-1.665429057
9,8,SB,HX,H,H,4,Day2,36,0.685,-0.857818234
9,8,SB,HX,H,H,4,Day2,37,0.964,-0.555980354
9,8,SB,HX,H,H,4,Day2,38,0.947,-0.561556778
9,8,SB,HX,H,H,4,Day2,39,0.714,-0.465169977
9,8,SB,HX,H,H,4,Day2,40,0.972,-0.692432461
9,8,SB,HX,H,H,4,Day2,41,0.902,-0.723546836
9,8,SB,HX,H,H,4,Day2,42,0.885,-0.822542218
9,8,SB,HX,H,H,4,Day2,43,0.969,-0.641102691
9,8,SB,HX,H,H,4,Day2,44,0.953,-0.590845474
9,8,SB,HX,H,H,4,Day2,45,0.91,-0.491271051
9,8,SB,HX,H,H,4,Day2,46,0.884,-0.446240337
9,8,SB,HX,H,H,4,Day2,47,0.89,-0.424036564
9,8,SB,HX,H,H,4,Day2,48,0.933,-0.477812834
9,8,SB,HX,H,H,4,Day2,49,0.919,-0.550355787
9,8,SB,HX,H,H,4,Day2,50,0.931,-0.615760436
9,8,SB,HX,H,H,4,Day2,51,0.894,-0.547898031
9,8,SB,HX,H,H,4,Day2,52,0.966,-0.719242647
10,3,NB,C,C,C,1,Day2,1,0.873,-0.389711182
10,3,NB,C,C,C,1,Day2,2,0.548,-0.168916888
10,3,NB,C,C,C,1,Day2,3,0.254,-0.094786902
10,3,NB,C,C,C,1,Day2,4,0.214,0.082771774
10,3,NB,C,C,C,1,Day2,5,0.632,0.232826594
10,3,NB,C,C,C,1,Day2,6,0.502,-0.171611498
10,3,NB,C,C,C,1,Day2,7,0.611,-0.189086689
10,3,NB,C,C,C,1,Day2,8,0.593,-0.200156963
10,3,NB,C,C,C,1,Day2,9,0.596,-0.192858892
10,3,NB,C,C,C,1,Day2,10,0.558,-0.189481674
10,3,NB,C,C,C,1,Day2,11,0.322,-0.111453233
10,3,NB,C,C,C,1,Day2,12,0.584,-0.189749429
10,3,NB,C,C,C,1,Day2,13,0.475,-0.152656939
10,3,NB,C,C,C,1,Day2,14,0.772,-0.280208979
10,3,NB,C,C,C,1,Day2,15,0.723,-0.262764665
10,3,NB,C,C,C,1,Day2,16,0.498,0.156623707
10,3,NB,C,C,C,1,Day2,17,0.821,0.367461795
10,3,NB,C,C,C,1,Day2,18,0.0494,-0.038984767
10,3,NB,C,C,C,1,Day2,19,0.00161,0.006386414
10,3,NB,C,C,C,1,Day2,20,0.602,0.197111269
10,3,NB,C,C,C,1,Day2,21,0.495,0.168610175
10,3,NB,C,C,C,1,Day2,22,0.0705,0.049308716
10,3,NB,C,C,C,1,Day2,23,0.0967,0.054466612
10,3,NB,C,C,C,1,Day2,24,0.0148,0.019398227
10,3,NB,C,C,C,1,Day2,25,0.677,0.235379302
10,3,NB,C,C,C,1,Day2,26,0.52,0.184170937
10,3,NB,C,C,C,1,Day2,27,0.677,0.226698649
10,3,NB,C,C,C,1,Day2,28,0.744,0.297560608
10,3,NB,C,C,C,1,Day2,29,0.614,0.224762309
10,3,NB,C,C,C,1,Day2,30,0.19,0.085020978
10,3,NB,C,C,C,1,Day2,31,0.154,0.074069751
10,3,NB,C,C,C,1,Day2,32,0.126,-0.065816756
10,3,NB,C,C,C,1,Day2,33,0.0121,-0.020497409
10,3,NB,C,C,C,1,Day2,34,0.611,-0.198618246
10,3,NB,C,C,C,1,Day2,35,0.522,-0.164837982
10,3,NB,C,C,C,1,Day2,36,0.669,-0.222782216
10,3,NB,C,C,C,1,Day2,37,0.59,-0.19424516
10,3,NB,C,C,C,1,Day2,38,0.755,-0.286247769
10,3,NB,C,C,C,1,Day2,39,0.802,-0.332359683
10,3,NB,C,C,C,1,Day2,40,0.868,-0.381810978
10,3,NB,C,C,C,1,Day2,41,0.863,-0.39628475
10,3,NB,C,C,C,1,Day2,42,0.904,-0.492173695
10,3,NB,C,C,C,1,Day2,43,0.883,-0.454727569
10,3,NB,C,C,C,1,Day2,44,0.902,-0.507089567
10,3,NB,C,C,C,1,Day2,45,0.855,-0.428565616
10,3,NB,C,C,C,1,Day2,46,0.908,-0.53951331
10,3,NB,C,C,C,1,Day2,47,0.911,-0.535420193
10,3,NB,C,C,C,1,Day2,48,0.914,-0.540239539
10,3,NB,C,C,C,1,Day2,49,0.908,-0.526876586
10,3,NB,HS,C,H,2,Day2,1,0.913,0.318761344
10,3,NB,HS,C,H,2,Day2,2,0.957,0.480984387
10,3,NB,HS,C,H,2,Day2,3,0.946,0.511463173
10,3,NB,HS,C,H,2,Day2,4,0.861,0.273253621
10,3,NB,HS,C,H,2,Day2,5,0.915,0.365557977
10,3,NB,HS,C,H,2,Day2,6,0.808,0.268546299
10,3,NB,HS,C,H,2,Day2,7,0.819,0.275131191
10,3,NB,HS,C,H,2,Day2,8,0.778,0.232542322
10,3,NB,HS,C,H,2,Day2,9,0.826,0.231771542
10,3,NB,HS,C,H,2,Day2,10,0.767,0.21549769
10,3,NB,HS,C,H,2,Day2,11,0.801,0.242103589
10,3,NB,HS,C,H,2,Day2,12,0.76,0.190740778
10,3,NB,HS,C,H,2,Day2,13,0.838,0.249609127
10,3,NB,HS,C,H,2,Day2,14,0.366,-0.086605606
10,3,NB,HS,C,H,2,Day2,15,0.568,0.120793415
10,3,NB,HS,C,H,2,Day2,16,0.711,0.162076558
10,3,NB,HS,C,H,2,Day2,17,0.799,0.251362084
10,3,NB,HS,C,H,2,Day2,18,0.834,0.237913844
10,3,NB,HS,C,H,2,Day2,19,0.827,0.2480959
10,3,NB,HS,C,H,2,Day2,20,0.789,0.245159096
10,3,NB,HS,C,H,2,Day2,21,0.825,0.267777468
10,3,NB,HS,C,H,2,Day2,22,0.87,0.286572469
10,3,NB,HS,C,H,2,Day2,23,0.845,0.304027991
10,3,NB,HS,C,H,2,Day2,24,0.862,0.268508895
10,3,NB,HS,C,H,2,Day2,25,0.91,0.369924744
10,3,NB,HS,C,H,2,Day2,26,0.979,0.758576445
10,3,NB,HS,C,H,2,Day2,27,0.986,0.774174249
10,3,NB,HS,C,H,2,Day2,28,0.983,0.819761565
10,3,NB,HS,C,H,2,Day2,29,0.986,0.837396406
10,3,NB,HS,C,H,2,Day2,30,0.988,0.921134142
10,3,NB,HS,C,H,2,Day2,31,0.987,0.87453206
10,3,NB,HS,C,H,2,Day2,32,0.982,0.759192294
10,3,NB,HS,C,H,2,Day2,33,0.985,0.881336938
10,3,NB,HS,C,H,2,Day2,34,0.979,0.719708774
10,3,NB,HS,C,H,2,Day2,35,0.985,0.774217717
10,3,NB,HS,C,H,2,Day2,36,0.985,0.837949044
10,3,NB,HS,C,H,2,Day2,37,0.987,0.988598604
10,3,NB,HS,C,H,2,Day2,38,0.98,0.713963134
10,3,NB,HS,C,H,2,Day2,39,0.973,0.705576604
10,3,NB,HS,C,H,2,Day2,40,0.961,0.535952545
10,3,NB,HS,C,H,2,Day2,41,0.958,0.570485136
10,3,NB,HS,C,H,2,Day2,42,0.896,0.33367734
10,3,NB,HS,C,H,2,Day2,43,0.905,0.415926521
10,3,NB,HS,C,H,2,Day2,44,0.916,0.377749147
10,3,NB,HS,C,H,2,Day2,45,0.904,0.348128898
10,3,NB,HS,C,H,2,Day2,46,0.858,0.283733597
10,3,NB,HS,C,H,2,Day2,47,0.83,0.268388216
10,3,NB,HS,C,H,2,Day2,48,0.804,0.234853281
10,3,NB,HS,C,H,2,Day2,49,0.755,0.208374989
10,6,SB,HT,H,C,3,Day2,1,0.887,-2.442831589
10,6,SB,HT,H,C,3,Day2,2,0.835,-1.341623233
10,6,SB,HT,H,C,3,Day2,3,0.956,-1.39047324
10,6,SB,HT,H,C,3,Day2,4,0.944,-1.214827065
10,6,SB,HT,H,C,3,Day2,5,0.961,-2.590611159
10,6,SB,HT,H,C,3,Day2,6,0.975,-2.798666333
10,6,SB,HT,H,C,3,Day2,7,0.964,-2.900031126
10,6,SB,HT,H,C,3,Day2,8,0.956,-2.722808538
10,6,SB,HT,H,C,3,Day2,9,0.923,-2.573740364
10,6,SB,HT,H,C,3,Day2,10,0.906,-2.281576544
10,6,SB,HT,H,C,3,Day2,11,0.866,-1.62012832
10,6,SB,HT,H,C,3,Day2,12,0.848,-1.761853927
10,6,SB,HT,H,C,3,Day2,13,0.936,-1.83264677
10,6,SB,HT,H,C,3,Day2,14,0.865,-1.583272547
10,6,SB,HT,H,C,3,Day2,15,0.675,-0.584180612
10,6,SB,HT,H,C,3,Day2,16,0.869,-0.819482113
10,6,SB,HT,H,C,3,Day2,17,0.798,-2.102913215
10,6,SB,HT,H,C,3,Day2,18,0.666,-1.086187687
10,6,SB,HT,H,C,3,Day2,19,0.608,-0.633059569
10,6,SB,HT,H,C,3,Day2,20,0.79,-1.75930956
10,6,SB,HT,H,C,3,Day2,21,0.652,-0.830772368
10,6,SB,HT,H,C,3,Day2,22,0.849,-1.695617845
10,6,SB,HT,H,C,3,Day2,23,0.931,-1.229381521
10,6,SB,HT,H,C,3,Day2,24,0.881,-0.715038224
10,6,SB,HT,H,C,3,Day2,25,0.758,-1.152318484
10,6,SB,HT,H,C,3,Day2,26,0.866,-0.708233185
10,6,SB,HT,H,C,3,Day2,27,0.864,-0.620204866
10,6,SB,HT,H,C,3,Day2,28,0.807,-0.519174764
10,6,SB,HT,H,C,3,Day2,29,0.556,-0.927292432
10,6,SB,HT,H,C,3,Day2,30,0.774,-0.488363732
10,6,SB,HT,H,C,3,Day2,31,0.812,-0.651577612
10,6,SB,HT,H,C,3,Day2,32,0.859,-0.598334888
10,6,SB,HT,H,C,3,Day2,33,0.545,-0.926582996
10,6,SB,HT,H,C,3,Day2,34,0.573,-0.573070836
10,6,SB,HT,H,C,3,Day2,35,0.139,0.168338324
10,6,SB,HT,H,C,3,Day2,36,0.0681,0.125059727
10,6,SB,HT,H,C,3,Day2,37,0.0651,0.084428064
10,6,SB,HT,H,C,3,Day2,38,0.613,-0.592270735
10,6,SB,HT,H,C,3,Day2,39,0.896,-1.754111645
10,6,SB,HT,H,C,3,Day2,40,0.881,-1.627961572
10,6,SB,HT,H,C,3,Day2,41,0.897,-2.629039517
10,6,SB,HT,H,C,3,Day2,42,0.824,-2.456142591
10,6,SB,HT,H,C,3,Day2,43,0.963,-3.59126563
10,6,SB,HT,H,C,3,Day2,44,0.897,-2.44406109
10,6,SB,HT,H,C,3,Day2,45,0.967,-1.375007802
10,6,SB,HT,H,C,3,Day2,46,0.924,-1.082851814
10,6,SB,HT,H,C,3,Day2,47,0.888,-0.79958355
10,6,SB,HT,H,C,3,Day2,48,0.806,-0.648616013
10,6,SB,HT,H,C,3,Day2,49,0.988,-3.770371929
10,6,SB,HX,H,H,4,Day2,1,0.796,-0.308152988
10,6,SB,HX,H,H,4,Day2,2,0.875,-0.519454857
10,6,SB,HX,H,H,4,Day2,3,0.825,-0.385276385
10,6,SB,HX,H,H,4,Day2,4,0.363,-0.230494123
10,6,SB,HX,H,H,4,Day2,5,0.00808,0.011609381
10,6,SB,HX,H,H,4,Day2,6,0.215,0.061891566
10,6,SB,HX,H,H,4,Day2,7,0.0114,0.018212632
10,6,SB,HX,H,H,4,Day2,8,0.152,0.060498879
10,6,SB,HX,H,H,4,Day2,9,0.405,-0.287195387
10,6,SB,HX,H,H,4,Day2,10,0.795,-0.407419052
10,6,SB,HX,H,H,4,Day2,11,0.818,-0.388944998
10,6,SB,HX,H,H,4,Day2,12,0.896,-0.52222729
10,6,SB,HX,H,H,4,Day2,13,0.677,-0.299315302
10,6,SB,HX,H,H,4,Day2,14,0.887,-0.660987745
10,6,SB,HX,H,H,4,Day2,15,0.064,-0.107378091
10,6,SB,HX,H,H,4,Day2,16,0.118,0.089243456
10,6,SB,HX,H,H,4,Day2,17,0.414,-0.220205275
10,6,SB,HX,H,H,4,Day2,18,0.252,-0.202723217
10,6,SB,HX,H,H,4,Day2,19,0.233,0.130299464
10,6,SB,HX,H,H,4,Day2,20,0.212,-0.12500784
10,6,SB,HX,H,H,4,Day2,21,0.936,-0.502379525
10,6,SB,HX,H,H,4,Day2,22,0.508,-0.333350832
10,6,SB,HX,H,H,4,Day2,23,0.159,0.167697009
10,6,SB,HX,H,H,4,Day2,24,0.422,-0.136893659
10,6,SB,HX,H,H,4,Day2,25,0.0176,-0.017968538
10,6,SB,HX,H,H,4,Day2,26,0.000291,-0.002328425
10,6,SB,HX,H,H,4,Day2,27,0.00001,-0.000462915
10,6,SB,HX,H,H,4,Day2,28,0.123,-0.043908144
10,6,SB,HX,H,H,4,Day2,29,0.0134,-0.016181687
10,6,SB,HX,H,H,4,Day2,30,0.0503,-0.104531328
10,6,SB,HX,H,H,4,Day2,31,0.0296,0.072381729
10,6,SB,HX,H,H,4,Day2,32,0.0132,-0.037271726
10,6,SB,HX,H,H,4,Day2,33,0.0597,-0.099941162
10,6,SB,HX,H,H,4,Day2,34,0.17,-0.216627856
10,6,SB,HX,H,H,4,Day2,35,0.0397,0.027255177
10,6,SB,HX,H,H,4,Day2,36,0.255,0.071465048
10,6,SB,HX,H,H,4,Day2,37,0.352,0.087118063
10,6,SB,HX,H,H,4,Day2,38,0.609,0.214059894
10,6,SB,HX,H,H,4,Day2,39,0.815,-0.597760068
10,6,SB,HX,H,H,4,Day2,40,0.0856,0.039033391
10,6,SB,HX,H,H,4,Day2,41,0.802,0.235611191
10,6,SB,HX,H,H,4,Day2,42,0.363,-0.397828966
10,6,SB,HX,H,H,4,Day2,43,0.843,-0.696244865
10,6,SB,HX,H,H,4,Day2,44,0.43,0.121441233
10,6,SB,HX,H,H,4,Day2,45,0.581,0.152836002
10,6,SB,HX,H,H,4,Day2,46,0.165,0.089205051
10,6,SB,HX,H,H,4,Day2,47,0.494,-0.142488544
10,6,SB,HX,H,H,4,Day2,48,0.124,-0.061794438
10,6,SB,HX,H,H,4,Day2,49,0.261,0.115175633
10,6,SB,HX,H,H,4,Day2,50,0.862,-2.341633985
11,7,SB,C,C,C,1,Day2,1,0.832,-1.190181489
11,7,SB,C,C,C,1,Day2,2,0.668,0.397959944
11,7,SB,C,C,C,1,Day2,3,0.978,1.078242505
11,7,SB,C,C,C,1,Day2,4,0.986,1.293684106
11,7,SB,C,C,C,1,Day2,5,0.988,1.297623017
11,7,SB,C,C,C,1,Day2,6,0.989,1.283073793
11,7,SB,C,C,C,1,Day2,7,0.987,1.24273839
11,7,SB,C,C,C,1,Day2,8,0.992,1.510679678
11,7,SB,C,C,C,1,Day2,9,0.988,1.238663411
11,7,SB,C,C,C,1,Day2,10,0.988,1.25493763
11,7,SB,C,C,C,1,Day2,11,0.99,1.384066497
11,7,SB,C,C,C,1,Day2,12,0.99,1.512077079
11,7,SB,C,C,C,1,Day2,13,0.99,1.501711211
11,7,SB,C,C,C,1,Day2,14,0.992,1.485883151
11,7,SB,C,C,C,1,Day2,15,0.992,1.469340817
11,7,SB,C,C,C,1,Day2,16,0.943,0.537905418
11,7,SB,C,C,C,1,Day2,17,0.984,1.136017191
11,7,SB,C,C,C,1,Day2,18,0.983,1.161754116
11,7,SB,C,C,C,1,Day2,19,0.992,1.530873461
11,7,SB,C,C,C,1,Day2,20,0.993,1.60969634
11,7,SB,C,C,C,1,Day2,21,0.974,0.879839066
11,7,SB,C,C,C,1,Day2,22,0.993,1.627916457
11,7,SB,C,C,C,1,Day2,23,0.912,0.558679133
11,7,SB,C,C,C,1,Day2,24,0.859,0.621542466
11,7,SB,C,C,C,1,Day2,25,0.944,0.568845886
11,7,SB,C,C,C,1,Day2,26,0.919,0.549779509
11,7,SB,C,C,C,1,Day2,27,0.854,0.482924644
11,7,SB,C,C,C,1,Day2,28,0.943,0.553819082
11,7,SB,C,C,C,1,Day2,29,0.98,0.995025935
11,7,SB,C,C,C,1,Day2,30,0.917,0.538523399
11,7,SB,C,C,C,1,Day2,31,0.91,0.480180093
11,7,SB,C,C,C,1,Day2,32,0.9,0.479256981
11,7,SB,C,C,C,1,Day2,33,0.89,0.42022286
11,7,SB,C,C,C,1,Day2,34,0.854,0.403346278
11,7,SB,C,C,C,1,Day2,35,0.892,0.386722267
11,7,SB,C,C,C,1,Day2,36,0.846,0.330662134
11,7,SB,C,C,C,1,Day2,37,0.927,0.596490579
11,7,SB,C,C,C,1,Day2,38,0.842,0.387636639
11,7,SB,C,C,C,1,Day2,39,0.816,0.353327564
11,7,SB,C,C,C,1,Day2,40,0.92,0.528417987
11,7,SB,C,C,C,1,Day2,41,0.844,0.342447143
11,7,SB,C,C,C,1,Day2,42,0.715,0.259389909
11,7,SB,C,C,C,1,Day2,43,0.88,0.394784644
11,7,SB,C,C,C,1,Day2,44,0.648,0.216812111
11,7,SB,C,C,C,1,Day2,45,0.379,0.117294302
11,7,SB,C,C,C,1,Day2,46,0.759,0.32444727
11,7,SB,C,C,C,1,Day2,47,0.0725,0.037766955
11,7,SB,C,C,C,1,Day2,48,0.527,0.172148192
11,7,SB,C,C,C,1,Day2,49,0.26,0.075680116
11,7,SB,C,C,C,1,Day2,50,0.404,0.106967253
11,7,SB,C,C,C,1,Day2,51,0.981,1.194733771
11,7,SB,C,C,C,1,Day2,52,0.977,1.398776179
11,7,SB,HS,C,H,2,Day2,1,0.829,-0.445502008
11,7,SB,HS,C,H,2,Day2,2,0.82,-0.418469133
11,7,SB,HS,C,H,2,Day2,3,0.0187,0.028094755
11,7,SB,HS,C,H,2,Day2,4,0.655,0.332677238
11,7,SB,HS,C,H,2,Day2,5,0.805,0.548227381
11,7,SB,HS,C,H,2,Day2,6,0.505,0.301117252
11,7,SB,HS,C,H,2,Day2,7,0.942,0.7508568
11,7,SB,HS,C,H,2,Day2,8,0.252,0.113567148
11,7,SB,HS,C,H,2,Day2,9,0.227,0.107273654
11,7,SB,HS,C,H,2,Day2,10,0.0564,0.05156366
11,7,SB,HS,C,H,2,Day2,11,0.142,0.077316075
11,7,SB,HS,C,H,2,Day2,12,0.00644,0.016684703
11,7,SB,HS,C,H,2,Day2,13,0.259,0.117011945
11,7,SB,HS,C,H,2,Day2,14,0.0634,0.051677325
11,7,SB,HS,C,H,2,Day2,15,0.00118,-0.00685743
11,7,SB,HS,C,H,2,Day2,16,0.0134,0.022871356
11,7,SB,HS,C,H,2,Day2,17,0.00000646,-0.000481215
11,7,SB,HS,C,H,2,Day2,18,0.217,0.118454657
11,7,SB,HS,C,H,2,Day2,19,0.4,0.16544533
11,7,SB,HS,C,H,2,Day2,20,0.0258,0.034849602
11,7,SB,HS,C,H,2,Day2,21,0.103,0.067038011
11,7,SB,HS,C,H,2,Day2,22,0.676,0.317402158
11,7,SB,HS,C,H,2,Day2,23,0.711,0.413628573
11,7,SB,HS,C,H,2,Day2,24,0.21,0.113393239
11,7,SB,HS,C,H,2,Day2,25,0.5,0.213129361
11,7,SB,HS,C,H,2,Day2,26,0.00516,-0.01561224
11,7,SB,HS,C,H,2,Day2,27,0.427,0.189469206
11,7,SB,HS,C,H,2,Day2,28,0.00902,0.021363035
11,7,SB,HS,C,H,2,Day2,29,0.105,0.078111729
11,7,SB,HS,C,H,2,Day2,30,0.753,0.382223325
11,7,SB,HS,C,H,2,Day2,31,0.606,0.309158071
11,7,SB,HS,C,H,2,Day2,32,0.17,0.092171505
11,7,SB,HS,C,H,2,Day2,33,0.289,0.133550995
11,7,SB,HS,C,H,2,Day2,34,0.837,0.566887032
11,7,SB,HS,C,H,2,Day2,35,0.353,0.180186082
11,7,SB,HS,C,H,2,Day2,36,0.91,0.947956734
11,7,SB,HS,C,H,2,Day2,37,0.795,0.613354884
11,7,SB,HS,C,H,2,Day2,38,0.884,0.591011542
11,7,SB,HS,C,H,2,Day2,39,0.102,0.101582673
11,7,SB,HS,C,H,2,Day2,40,0.895,-0.660833854
11,7,SB,HS,C,H,2,Day2,41,0.663,-0.278728742
11,7,SB,HS,C,H,2,Day2,42,0.736,-0.351513125
11,7,SB,HS,C,H,2,Day2,43,0.0105,-0.022329258
11,7,SB,HS,C,H,2,Day2,44,0.0403,-0.041752672
11,7,SB,HS,C,H,2,Day2,45,0.00301,-0.011764736
11,7,SB,HS,C,H,2,Day2,46,0.0305,0.038037322
11,7,SB,HS,C,H,2,Day2,47,0.0123,0.022761225
11,7,SB,HS,C,H,2,Day2,48,0.899,0.740180225
11,7,SB,HS,C,H,2,Day2,49,0.941,0.757940266
11,2,NB,HT,H,C,3,Day2,1,0.865,-0.738179512
11,2,NB,HT,H,C,3,Day2,2,0.904,-0.924098535
11,2,NB,HT,H,C,3,Day2,3,0.812,-0.830949008
11,2,NB,HT,H,C,3,Day2,4,0.717,-0.263062826
11,2,NB,HT,H,C,3,Day2,5,0.577,-0.176787319
11,2,NB,HT,H,C,3,Day2,6,0.694,-0.224807639
11,2,NB,HT,H,C,3,Day2,7,0.492,-0.145451479
11,2,NB,HT,H,C,3,Day2,8,0.91,-0.530929891
11,2,NB,HT,H,C,3,Day2,9,0.886,-0.503255254
11,2,NB,HT,H,C,3,Day2,10,0.577,-0.17488298
11,2,NB,HT,H,C,3,Day2,11,0.14,-0.122175226
11,2,NB,HT,H,C,3,Day2,12,0.126,-0.087436685
11,2,NB,HT,H,C,3,Day2,13,0.0726,-0.081575462
11,2,NB,HT,H,C,3,Day2,14,0.0114,0.020799473
11,2,NB,HT,H,C,3,Day2,15,0.554,0.156120376
11,2,NB,HT,H,C,3,Day2,16,0.516,0.178527852
11,2,NB,HT,H,C,3,Day2,17,0.726,0.185781908
11,2,NB,HT,H,C,3,Day2,18,0.64,0.204124268
11,2,NB,HT,H,C,3,Day2,19,0.0207,0.047253567
11,2,NB,HT,H,C,3,Day2,20,0.186,0.094878108
11,2,NB,HT,H,C,3,Day2,21,0.0112,0.033011705
11,2,NB,HT,H,C,3,Day2,22,0.0429,0.050201298
11,2,NB,HT,H,C,3,Day2,23,0.644,-0.591314308
11,2,NB,HT,H,C,3,Day2,24,0.00851,-0.021593544
11,2,NB,HT,H,C,3,Day2,25,0.676,-0.683747021
11,2,NB,HT,H,C,3,Day2,26,0.195,0.062799688
11,2,NB,HT,H,C,3,Day2,27,0.819,0.24981266
11,2,NB,HT,H,C,3,Day2,28,0.23,0.078128321
11,2,NB,HT,H,C,3,Day2,29,0.457,0.134894327
11,2,NB,HT,H,C,3,Day2,30,0.362,-0.171404482
11,2,NB,HT,H,C,3,Day2,31,0.579,-0.468454128
11,2,NB,HT,H,C,3,Day2,32,0.107,0.044107369
11,2,NB,HT,H,C,3,Day2,33,0.336,-0.381767096
11,2,NB,HT,H,C,3,Day2,34,0.000386,-0.00378016
11,2,NB,HT,H,C,3,Day2,35,0.806,-1.037505581
11,2,NB,HT,H,C,3,Day2,36,0.562,0.157521518
11,2,NB,HT,H,C,3,Day2,37,0.578,0.152801801
11,2,NB,HT,H,C,3,Day2,38,0.251,0.09655798
11,2,NB,HT,H,C,3,Day2,39,0.806,-1.084034876
11,2,NB,HT,H,C,3,Day2,40,0.00221,0.007710615
11,2,NB,HT,H,C,3,Day2,41,0.392,0.130084651
11,2,NB,HT,H,C,3,Day2,42,0.00395,0.010864078
11,2,NB,HT,H,C,3,Day2,43,0.563,0.128573358
11,2,NB,HT,H,C,3,Day2,44,0.56,0.141991267
11,2,NB,HT,H,C,3,Day2,45,0.516,-0.639695465
