Experiment,Timepoint,Chamber,Treatment,Colony,Coral,Location,delta_FTA,Turbidity,Gnet,Gnet2,mo2_turb_avg,mo2_turb
8,21,3,HT,4,1-Apr,NB,-4,1.2,-3.291668806,0.263333504,-0.240526088,-0.031814447
8,22,3,HT,4,1-Apr,NB,5.2,1.33,4.279169447,-0.342333556,-0.052056054,-0.096791275
8,23,3,HT,4,1-Apr,NB,-3.5,1.24,-2.880210205,0.230416816,-0.280736938,-0.371051733
8,24,3,HT,4,1-Apr,NB,-7,1.3,-5.76042041,0.460833633,0.047858408,0.025552666
9,1,3,HT,8,5-Aug,SB,0.1,0.43,0.129988378,-0.01039907,-0.459744349,-0.817523139
9,2,3,HT,8,5-Aug,SB,-5.6,2.75,-7.279349163,0.582347933,-0.202715812,-0.241042319
9,3,3,HT,8,5-Aug,SB,5.4,0.78,7.019372407,-0.561549793,-0.431158518,-0.243169089
9,4,3,HT,8,5-Aug,SB,1.6,0.6,2.079814047,-0.166385124,-0.268560823,-0.07667482
9,5,3,HT,8,5-Aug,SB,12.8,2.03,16.63851237,-1.33108099,0.041539545,0.045943108
9,6,3,HT,8,5-Aug,SB,-10.5,1.11,-13.64877968,1.091902374,-0.115917426,-0.447198897
9,7,3,HT,8,5-Aug,SB,-1.4,0.94,-1.819837291,0.145586983,0.033916918,0.123450989
9,8,3,HT,8,5-Aug,SB,-10.7,0.81,-13.90875644,1.112700515,0.136896454,0.186130647
9,9,3,HT,8,5-Aug,SB,-3.9,0.86,-5.069546738,0.405563739,0.29047656,0.222453874
9,10,3,HT,8,5-Aug,SB,10.1,1.12,13.12882617,-1.050306093,0.22647765,0.163516587
9,11,3,HT,8,5-Aug,SB,4.5,0.96,5.849477006,-0.46795816,0.090516812,0.010972806
9,12,3,HT,8,5-Aug,SB,-1.9,0.73,-2.46977918,0.197582334,0.294259482,0.259184326
9,13,3,HT,8,5-Aug,SB,-19.5,1.08,-25.34773369,2.027818695,0.320064026,0.233429331
9,14,3,HT,8,5-Aug,SB,2.5,1.03,3.249709448,-0.259976756,0.470065332,0.173333123
9,15,3,HT,8,5-Aug,SB,7.8,0.74,10.13909348,-0.811127478,0.295243138,-0.610577258
9,16,3,HT,8,5-Aug,SB,-3.8,0.89,-4.93955836,0.395164669,-0.001448385,0.044484336
9,17,3,HT,8,5-Aug,SB,3.4,1,4.419604849,-0.353568388,0.251701695,0.288203805
9,18,3,HT,8,5-Aug,SB,-1.8,0.62,-2.339790802,0.187183264,-0.232684669,-0.73538471
9,19,3,HT,8,5-Aug,SB,-20.7,0.67,-26.90759423,2.152607538,-0.720983512,-0.40995133
9,20,3,HT,8,5-Aug,SB,-11.3,0.77,-14.6886867,1.175094936,-0.010263224,-0.049839842
9,21,3,HT,8,5-Aug,SB,-0.7,0.79,-0.909918645,0.072793492,0.070608679,0.092866309
9,22,3,HT,8,5-Aug,SB,6.4,0.89,8.319256186,-0.665540495,0.184301739,0.041305759
9,23,3,HT,8,5-Aug,SB,17.9,0.66,23.26791965,-1.861433572,0.217482883,0.207255512
9,24,3,HT,8,5-Aug,SB,18.4,0.82,23.91786153,-1.913428923,0.074119457,-0.335778748
10,1,3,HT,6,3-Jun,SB,-15.1,0.87,-30.18038961,2.414431169,-1.892227411,-1.341623233
10,2,3,HT,6,3-Jun,SB,13,3.17,25.98311688,-2.078649351,-1.302650153,-1.214827065
10,3,3,HT,6,3-Jun,SB,7,1.2,13.99090909,-1.119272727,-2.694638746,-2.798666333
10,4,3,HT,6,3-Jun,SB,80.9,2.93,161.6949351,-12.93559481,-2.811419832,-2.722808538
10,5,3,HT,6,3-Jun,SB,3.1,1.12,6.195974026,-0.495677922,-2.427658454,-2.281576544
10,6,3,HT,6,3-Jun,SB,-6.3,1.56,-12.59181818,1.007345455,-1.690991124,-1.761853927
10,7,3,HT,6,3-Jun,SB,-2.9,1.59,-5.796233766,0.463698701,-1.707959659,-1.583272547
10,8,3,HT,6,3-Jun,SB,-803.8,1,-1606.556104,128.5244883,-0.701831363,-0.819482113
10,9,3,HT,6,3-Jun,SB,-5.3,1.34,-10.59311688,0.847449351,-1.594550451,-1.086187687
10,10,3,HT,6,3-Jun,SB,15.9,1.26,31.77935065,-2.542348052,-1.196184565,-1.75930956
10,11,3,HT,6,3-Jun,SB,8.4,1.66,16.78909091,-1.343127273,-1.263195107,-1.695617845
10,12,3,HT,6,3-Jun,SB,-8,1.73,-15.98961039,1.279168831,-0.972209873,-0.715038224
10,13,3,HT,6,3-Jun,SB,-3.6,1.54,-7.195324675,0.575625974,-0.930275835,-0.708233185
10,14,3,HT,6,3-Jun,SB,2.9,1.54,5.796233766,-0.463698701,-0.569689815,-0.519174764
10,15,3,HT,6,3-Jun,SB,-0.6,1.3,-1.199220779,0.095937662,-0.707828082,-0.488363732
10,16,3,HT,6,3-Jun,SB,-6.5,1.4,-12.99155844,1.039324675,-0.62495625,-0.598334888
10,17,3,HT,6,3-Jun,SB,2,1.37,3.997402597,-0.319792208,-0.749826916,-0.573070836
10,18,3,HT,6,3-Jun,SB,-0.9,1.05,-1.798831169,0.143906494,0.146699026,0.125059727
10,19,3,HT,6,3-Jun,SB,-1.7,1.13,-3.397792208,0.271823377,-0.253921336,-0.592270735
10,20,3,HT,6,3-Jun,SB,3.2,0.93,6.395844156,-0.511667532,-1.691036609,-1.627961572
10,21,3,HT,6,3-Jun,SB,-13.3,0.91,-26.58272727,2.126618182,-2.542591054,-2.456142591
10,22,3,HT,6,3-Jun,SB,67.7,1.31,135.3120779,-10.82496623,-3.01766336,-2.44406109
10,23,3,HT,6,3-Jun,SB,-15.3,0.97,-30.58012987,2.44641039,-1.228929808,-1.082851814
10,24,3,HT,6,3-Jun,SB,-0.7,1.02,-1.399090909,0.111927273,-0.724099782,-0.648616013
11,1,3,HT,2,2-Feb,NB,-35.4,1.42,-41.40567999,3.3124544,-0.831139024,-0.924098535
11,2,3,HT,2,2-Feb,NB,-3.6,1.78,-4.210747118,0.336859769,-0.547005917,-0.263062826
11,3,3,HT,2,2-Feb,NB,-29.4,1.26,-34.38776813,2.75102145,-0.200797479,-0.224807639
11,4,3,HT,2,2-Feb,NB,-1,2.07,-1.169651977,0.093572158,-0.338190685,-0.530929891
11,5,3,HT,2,2-Feb,NB,14.9,1.44,17.42781446,-1.394225157,-0.339069117,-0.17488298
11,6,3,HT,2,2-Feb,NB,-0.8,1.7,-0.935721582,0.074857727,-0.104805956,-0.087436685
11,7,3,HT,2,2-Feb,NB,-1,1.68,-1.169651977,0.093572158,-0.030387995,0.020799473
11,8,3,HT,2,2-Feb,NB,1.8,1.38,2.105373559,-0.168429885,0.167324114,0.178527852
11,9,3,HT,2,2-Feb,NB,-5.6,2.53,-6.550051073,0.524004086,0.194953088,0.204124268
11,10,3,HT,2,2-Feb,NB,0.1,1.22,0.116965198,-0.009357216,0.071065838,0.094878108
11,11,3,HT,2,2-Feb,NB,-2.1,2.08,-2.456269152,0.196501532,0.041606502,0.050201298
11,12,3,HT,2,2-Feb,NB,-4.4,1.65,-5.1464687,0.411717496,-0.306453926,-0.021593544
11,13,3,HT,2,2-Feb,NB,-78.3,2.03,-91.58374982,7.326699985,-0.310473667,0.062799688
11,14,3,HT,2,2-Feb,NB,-6.5,1.05,-7.602737852,0.608219028,0.163970491,0.078128321
11,15,3,HT,2,2-Feb,NB,-3.1,1.57,-3.625921129,0.29007369,-0.018255078,-0.171404482
11,16,3,HT,2,2-Feb,NB,-8,1.38,-9.357215818,0.748577265,-0.21217338,0.044107369
11,17,3,HT,2,2-Feb,NB,-7.8,1.45,-9.123285422,0.729862834,-0.192773628,-0.00378016
11,18,3,HT,2,2-Feb,NB,-7.1,2.48,-8.304529038,0.664362323,-0.439992032,0.157521518
11,19,3,HT,2,2-Feb,NB,13.2,1.59,15.4394061,-1.235152488,0.124679891,0.09655798
11,20,3,HT,2,2-Feb,NB,-2.9,1.75,-3.391990734,0.271359259,-0.538162131,0.007710615
11,21,3,HT,2,2-Feb,NB,-17.1,1.84,-20.00104881,1.600083905,0.070474365,0.010864078
11,22,3,HT,2,2-Feb,NB,-1.8,1.49,-2.105373559,0.168429885,0.135282313,0.141991267
11,23,3,HT,2,2-Feb,NB,-8.3,1.45,-9.708111411,0.776648913,-0.44237394,-0.245052414
11,24,3,HT,2,2-Feb,NB,1.7,1.61,1.988408361,-0.159072669,0.108897357,0.090478855
12,1,3,HT,7,6-Jul,SB,16.3,0.96,17.47791372,-1.398233097,0.131110172,-0.344396346
12,2,3,HT,7,6-Jul,SB,2.9,1.1,3.109567471,-0.248765398,-0.206248078,0.088952147
12,3,3,HT,7,6-Jul,SB,-2,1.15,-2.14452929,0.171562343,-0.332580916,-0.515994956
12,4,3,HT,7,6-Jul,SB,-11.8,0.47,-12.65272281,1.012217825,0.155087489,0.228089849
12,5,3,HT,7,6-Jul,SB,-5.4,0.81,-5.790229084,0.463218327,0.257534513,0.306144778
12,6,3,HT,7,6-Jul,SB,4.6,0.52,4.932417368,-0.394593389,-0.08058284,0.222211667
12,7,3,HT,7,6-Jul,SB,2.7,1.35,2.895114542,-0.231609163,0.343134979,0.419906026
12,8,3,HT,7,6-Jul,SB,4.7,0.75,5.039643833,-0.403171507,0.013273854,0.131052395
12,9,3,HT,7,6-Jul,SB,1,0.42,1.072264645,-0.085781172,0.335128953,0.412410528
12,10,3,HT,7,6-Jul,SB,15.5,2.09,16.620102,-1.32960816,0.311262744,0.395248508
12,11,3,HT,7,6-Jul,SB,8.1,0.8,8.685343626,-0.69482749,0.434832365,0.420629091
12,12,3,HT,7,6-Jul,SB,-7.4,0.51,-7.934758375,0.63478067,0.409784749,0.437391229
12,13,3,HT,7,6-Jul,SB,-1.8,0.47,-1.930076361,0.154406109,0.348969612,0.362321951
12,14,3,HT,7,6-Jul,SB,2.3,0.55,2.466208684,-0.197296695,0.393478528,0.412263435
12,15,3,HT,7,6-Jul,SB,0.4,1.54,0.428905858,-0.034312469,0.17317337,0.06202314
12,16,3,HT,7,6-Jul,SB,-4.3,2.35,-4.610737974,0.368859038,0.4556897,0.553022379
12,17,3,HT,7,6-Jul,SB,-21.4,2.54,-22.94646341,1.835717073,0.272625088,0.39914283
12,18,3,HT,7,6-Jul,SB,-6.1,2.48,-6.540814336,0.523265147,0.257148378,0.282945173
12,19,3,HT,7,6-Jul,SB,-1.5,3.76,-1.608396968,0.128671757,0.252682427,0.256101592
12,20,3,HT,7,6-Jul,SB,-8.3,2.61,-8.899796555,0.711983724,0.291866464,0.369510476
12,21,3,HT,7,6-Jul,SB,-4.3,0.45,-4.610737974,0.368859038,-0.062375588,-0.356585391
12,22,3,HT,7,6-Jul,SB,-4.6,1.96,-4.932417368,0.394593389,-0.821512408,-0.757490052
12,23,3,HT,7,6-Jul,SB,11.7,1.59,12.54549635,-1.003639708,0.256132531,0.413760258
12,24,3,HT,7,6-Jul,SB,-3.8,0.9,-4.074605652,0.325968452,0.181078732,0.147292977
13,1,3,HT,1,5-Jan,NB,13.3,1.35,9.08873334,-0.727098667,-0.373736143,-0.488731804
13,2,3,HT,1,5-Jan,NB,-12.1,1.15,-8.268697249,0.66149578,-0.966282342,-0.994898577
13,3,3,HT,1,5-Jan,NB,2.3,1.65,1.571735841,-0.125738867,-0.747248792,-0.725302863
13,4,3,HT,1,5-Jan,NB,-13.7,1.41,-9.362078704,0.748966296,-0.607051153,-0.462638318
13,5,3,HT,1,5-Jan,NB,1.8,2.12,1.230054136,-0.098404331,-0.371018853,-0.340890606
13,6,3,HT,1,5-Jan,NB,8.8,1.08,6.013597999,-0.48108784,-0.299336375,-0.269872634
13,7,3,HT,1,5-Jan,NB,-10.8,1.65,-7.380324817,0.590425985,-0.351873985,-0.354200501
13,8,3,HT,1,5-Jan,NB,-10.4,0.87,-7.106979454,0.568558356,-0.307858056,-0.297830103
13,9,3,HT,1,5-Jan,NB,-18.7,1.72,-12.77889575,1.02231166,-0.504017983,-0.274732324
13,10,3,HT,1,5-Jan,NB,-1.2,0.98,-0.820036091,0.065602887,-0.244505789,-0.237499336
13,11,3,HT,1,5-Jan,NB,-5.1,1.62,-3.485153386,0.278812271,-0.148192523,-0.136086351
13,12,3,HT,1,5-Jan,NB,-13.8,0.91,-9.430415044,0.754433204,-0.198595543,-0.113377424
13,13,3,HT,1,5-Jan,NB,4.1,1.68,2.801789977,-0.224143198,-0.463497562,-0.817643359
13,14,3,HT,1,5-Jan,NB,-5.6,1.17,-3.826835091,0.306146807,-0.164531492,-0.184131545
13,15,3,HT,1,5-Jan,NB,-1.7,4.35,-1.161717795,0.092937424,-0.089736379,-0.117739488
13,16,3,HT,1,5-Jan,NB,19.8,1.15,13.5305955,-1.08244764,-0.073214024,-0.081356629
13,17,3,HT,1,5-Jan,NB,5.4,1.74,3.690162409,-0.295212993,-0.087432002,-0.104745121
13,18,3,HT,1,5-Jan,NB,-6.8,1.63,-4.646871181,0.371749695,-0.070617444,-0.066316426
13,19,3,HT,1,5-Jan,NB,0.1,0.87,0.068336341,-0.005466907,-0.163425538,-0.111720433
13,20,3,HT,1,5-Jan,NB,5.1,1.3,3.485153386,-0.278812271,-0.423193706,-0.778319159
13,21,3,HT,1,5-Jan,NB,7.5,1.9,5.125225568,-0.410018045,-0.525029071,-0.205674407
13,22,3,HT,1,5-Jan,NB,-2.5,1.06,-1.708408523,0.136672682,-0.182701291,-0.19987006
13,23,3,HT,1,5-Jan,NB,-2,2.74,-1.366726818,0.109338145,-0.329720657,-0.171467877
13,24,3,HT,1,5-Jan,NB,-4.1,1.37,-2.801789977,0.224143198,-0.117768172,-0.153072829
14,1,3,HT,5,3-May,SB,5.4,1.84,7.437284325,-0.594982746,0.543551382,0.00636458
14,2,3,HT,5,3-May,SB,6.8,1.19,9.36546915,-0.749237532,-1.119867096,-1.503255467
14,3,3,HT,5,3-May,SB,5.4,2.44,7.437284325,-0.594982746,-0.993536784,-1.286835867
14,4,3,HT,5,3-May,SB,15.6,2.75,21.48548805,-1.718839044,-1.180798102,-0.859938337
14,5,3,HT,5,3-May,SB,2.4,1.81,3.3054597,-0.264436776,-0.35705249,-0.297729065
14,6,3,HT,5,3-May,SB,6.4,1.84,8.8145592,-0.705164736,-0.487321989,-0.777814601
14,7,3,HT,5,3-May,SB,-3.1,1.13,-4.269552113,0.341564169,-0.018842748,0.179891255
14,8,3,HT,5,3-May,SB,-8.6,1.11,-11.84456393,0.947565114,0.001019215,0.030000994
14,9,3,HT,5,3-May,SB,0.1,1.59,0.137727488,-0.011018199,0.107527243,0.21118563
14,10,3,HT,5,3-May,SB,-13,1.07,-17.90457338,1.43236587,0.235007909,0.343174323
14,11,3,HT,5,3-May,SB,-6.3,1.97,-8.676831713,0.694146537,0.27927871,0.361896061
14,12,3,HT,5,3-May,SB,-3.8,0.88,-5.233644525,0.418691562,0.265910786,0.448519636
14,13,3,HT,5,3-May,SB,-17.9,0.77,-24.65322026,1.972257621,0.381337461,0.510274468
14,14,3,HT,5,3-May,SB,6,1.44,8.26364925,-0.66109194,0.280756624,0.363474001
14,15,3,HT,5,3-May,SB,3.5,1.18,4.820462063,-0.385636965,0.398940725,0.447255219
14,16,3,HT,5,3-May,SB,2.3,2.36,3.167732213,-0.253418577,0.294231011,0.414934492
14,17,3,HT,5,3-May,SB,5.6,2.08,7.7127393,-0.617019144,0.194789563,0.377524823
14,18,3,HT,5,3-May,SB,-4.6,1.42,-6.335464425,0.506837154,0.325528043,0.414190864
14,19,3,HT,5,3-May,SB,-21.7,1.24,-29.88686479,2.390949183,0.210539838,0.248489329
14,20,3,HT,5,3-May,SB,-4.8,2.21,-6.6109194,0.528873552,0.55379495,0.418943301
14,21,3,HT,5,3-May,SB,-0.8,0.86,-1.1018199,0.088145592,-0.162773037,0.264311127
14,22,3,HT,5,3-May,SB,19.8,1.75,27.27004253,-2.181603402,-0.191621765,-0.608089757
14,23,3,HT,5,3-May,SB,1.5,0.7,2.065912313,-0.165272985,0.082232576,0.281880621
14,24,3,HT,5,3-May,SB,0.3,1.74,0.413182463,-0.033054597,0.244749483,0.224140295
15,1,3,HT,4,4-Apr,NB,-6.5,2.03,-6.01015842,0.480812674,-0.606279741,-0.976385517
15,2,3,HT,4,4-Apr,NB,-4.3,1.51,-3.975950955,0.318076076,-0.952779058,-1.022760642
15,3,3,HT,4,4-Apr,NB,4.1,1.19,3.791023004,-0.30328184,-0.628661389,-0.854321447
15,4,3,HT,4,4-Apr,NB,7.7,1.24,7.119726129,-0.56957809,-0.148009971,-0.091325117
15,5,3,HT,4,4-Apr,NB,4.6,1.95,4.253342882,-0.340267431,0.01712375,0.032518992
15,6,3,HT,4,4-Apr,NB,-2.8,2.57,-2.58899132,0.207119306,0.07334186,0.095941837
15,7,3,HT,4,4-Apr,NB,4.7,2.51,4.345806858,-0.347664549,-0.008857421,-0.005228601
15,8,3,HT,4,4-Apr,NB,1.3,1.93,1.202031684,-0.096162535,0.015394501,0.067503815
15,9,3,HT,4,4-Apr,NB,-7.5,1.97,-6.934798177,0.554783854,0.180482191,0.19319432
15,10,3,HT,4,4-Apr,NB,0.4,0.89,0.369855903,-0.029588472,-0.194916306,-0.257930312
15,11,3,HT,4,4-Apr,NB,-8.1,1.87,-7.489582032,0.599166563,-0.402076066,-0.345305344
15,12,3,HT,4,4-Apr,NB,4.2,1.45,3.883486979,-0.310678958,0.248917064,0.241871728
15,13,3,HT,4,4-Apr,NB,-8.5,1.18,-7.859437934,0.628755035,0.412180053,0.209418126
15,14,3,HT,4,4-Apr,NB,-10.8,1.51,-9.986109375,0.79888875,0.086769876,0.297455758
15,15,3,HT,4,4-Apr,NB,-2.6,1.42,-2.404063368,0.192325069,0.187669814,0.266508778
15,16,3,HT,4,4-Apr,NB,3.9,1.6,3.606095052,-0.288487604,0.284704601,0.307193039
15,17,3,HT,4,4-Apr,NB,-1.1,0.97,-1.017103733,0.081368299,0.266870306,0.271964546
15,18,3,HT,4,4-Apr,NB,6,1.07,5.547838542,-0.443827083,0.149306387,0.015125221
15,19,3,HT,4,4-Apr,NB,-5.3,1.53,-4.900590712,0.392047257,-0.532413699,-0.506761353
15,20,3,HT,4,4-Apr,NB,-1.9,1.79,-1.756815538,0.140545243,-0.428320535,-0.360115523
15,21,3,HT,4,4-Apr,NB,-9.2,1.47,-8.506685764,0.680534861,0.014373588,0.024236183
15,22,3,HT,4,4-Apr,NB,-2.9,1.56,-2.681455295,0.214516424,-0.785383424,-0.863387145
15,23,3,HT,4,4-Apr,NB,2,1.04,1.849279514,-0.147942361,-0.400902566,-0.726538832
15,24,3,HT,4,4-Apr,NB,-2.5,2.93,-2.311599392,0.184927951,-0.055385023,-0.111090142
16,1,3,HT,3,1-Mar,NB,11.9,1.4,10.56527428,-0.845221942,-0.258642144,-0.449112191
16,2,3,HT,3,1-Mar,NB,-14.6,1.6,-12.96243735,1.036994988,-0.898143639,-1.022958713
16,3,3,HT,3,1-Mar,NB,10.3,0.7,9.144733199,-0.731578656,-0.362013041,-0.27332736
16,4,3,HT,3,1-Mar,NB,40.2,0.7,35.69109462,-2.85528757,-0.301566397,-0.351597408
16,5,3,HT,3,1-Mar,NB,-184.8,1.29,-164.0724947,13.12579957,-0.139167351,-0.122490656
16,6,3,HT,3,1-Mar,NB,-6.5,2.57,-5.770948135,0.461675851,-0.502634451,-0.733954279
16,7,3,HT,3,1-Mar,NB,2.1,2.02,1.864460167,-0.149156813,-0.056771,-0.022219782
16,8,3,HT,3,1-Mar,NB,6.1,0.83,5.415812865,-0.433265029,-0.014957063,-0.033075844
16,9,3,HT,3,1-Mar,NB,-5.7,1.66,-5.060677595,0.404854208,0.029387847,0.013642471
16,10,3,HT,3,1-Mar,NB,2.9,0.91,2.574730706,-0.205978457,0.163036076,0.188797042
16,11,3,HT,3,1-Mar,NB,6,2.04,5.327029048,-0.426162324,-0.108516569,-0.367316559
16,12,3,HT,3,1-Mar,NB,129.3,0.73,114.797476,-9.183798078,0.091377934,0.095787827
16,13,3,HT,3,1-Mar,NB,-37.5,1.71,-33.29393155,2.663514524,-0.15799075,-0.504614084
16,14,3,HT,3,1-Mar,NB,-13.9,0.82,-12.34095063,0.98727605,0.146566357,0.134567821
16,15,3,HT,3,1-Mar,NB,-1.5,1.47,-1.331757262,0.106540581,0.103260246,0.079224604
16,16,3,HT,3,1-Mar,NB,-3.7,1.78,-3.285001246,0.2628001,-0.516374749,-0.817808735
16,17,3,HT,3,1-Mar,NB,3.9,1.17,3.462568881,-0.27700551,-0.345577345,-0.123909117
16,18,3,HT,3,1-Mar,NB,2.5,1.17,2.219595437,-0.177567635,0.009105491,-0.055282989
16,19,3,HT,3,1-Mar,NB,-15.6,1.5,-13.85027552,1.108022042,-0.582916187,-0.301832162
16,20,3,HT,3,1-Mar,NB,-17.1,1.37,-15.18203279,1.214562623,-0.05726888,-0.047623682
16,21,3,HT,3,1-Mar,NB,-5.7,1.87,-5.060677595,0.404854208,0.032311403,-0.039116096
16,22,3,HT,3,1-Mar,NB,-28.9,1.59,-25.65852325,2.05268186,0.006011075,-0.148681567
16,23,3,HT,3,1-Mar,NB,2.1,1.48,1.864460167,-0.149156813,-0.53996867,-1.041959459
16,24,3,HT,3,1-Mar,NB,-15,1.57,-13.31757262,1.06540581,-0.521866548,-0.944134076
16,25,3,HT,3,1-Mar,NB,0.5,0.56,0.443919087,-0.035513527,NA,NA
17,1,3,HT,2,4-Feb,NB,6.2,1.57,5.18404788,-0.41472383,-0.827302252,-1.027277138
17,2,3,HT,2,4-Feb,NB,7.9,0.77,6.605480363,-0.528438429,-0.820255827,-0.821784476
17,3,3,HT,2,4-Feb,NB,-14.5,1.78,-12.12398294,0.969918636,-0.427196519,-0.129129687
17,4,3,HT,2,4-Feb,NB,3,1.83,2.508410264,-0.200672821,-0.047239871,-0.029875954
17,5,3,HT,2,4-Feb,NB,-4.1,1.11,-3.428160695,0.274252856,-0.075475809,-0.111675196
17,6,3,HT,2,4-Feb,NB,-9.4,0.88,-7.859685495,0.62877484,-0.376169658,-0.421376087
17,7,3,HT,2,4-Feb,NB,-0.4,0.67,-0.334454702,0.026756376,-0.060323264,-0.028337344
17,8,3,HT,2,4-Feb,NB,8.6,1.86,7.190776091,-0.575262087,0.019803716,-0.035981492
17,9,3,HT,2,4-Feb,NB,-7,1.95,-5.852957284,0.468236583,-0.169800586,-0.316481966
17,10,3,HT,2,4-Feb,NB,3.3,0.81,2.759251291,-0.220740103,-0.044046959,-0.112862512
17,11,3,HT,2,4-Feb,NB,7.7,1.62,6.438253012,-0.515060241,0.066011681,0.117275523
17,12,3,HT,2,4-Feb,NB,-11,1.15,-9.197504303,0.735800344,0.158150185,0.213119943
17,13,3,HT,2,4-Feb,NB,1.3,1.73,1.086977781,-0.086958223,0.141206058,0.077278487
17,14,3,HT,2,4-Feb,NB,40.8,1.74,34.1143796,-2.729150368,0.225124333,0.253192054
17,15,3,HT,2,4-Feb,NB,-0.1,1.51,-0.083613675,0.006689094,-0.157677065,-0.217082159
17,16,3,HT,2,4-Feb,NB,7,0.81,5.852957284,-0.468236583,-0.422401451,-0.461843418
17,17,3,HT,2,4-Feb,NB,2.2,1.89,1.839500861,-0.147160069,-0.23847999,0.051656456
17,18,3,HT,2,4-Feb,NB,-2.3,1.25,-1.923114536,0.153849163,-0.17230089,-0.340542951
17,19,3,HT,2,4-Feb,NB,-2.7,1.28,-2.257569238,0.180605539,-0.358202574,-0.28725463
17,20,3,HT,2,4-Feb,NB,0,1.8,0,0,-0.346255871,-0.307848348
17,21,3,HT,2,4-Feb,NB,-16.3,1.35,-13.6290291,1.090322328,-0.594496102,-0.646531376
17,22,3,HT,2,4-Feb,NB,6.1,1.49,5.100434204,-0.408034736,-0.4118524,-0.457191295
17,23,3,HT,2,4-Feb,NB,8.2,1.52,6.856321389,-0.548505711,-0.690545182,-0.743156138
17,24,3,HT,2,4-Feb,NB,1.7,1.07,1.421432483,-0.113714599,-0.373220529,-0.143233047
18,1,3,HT,1,7-Jan,NB,10.2,2.25,8.209871636,-0.656789731,NA,NA
18,2,3,HT,1,7-Jan,NB,2.6,1.37,2.092712378,-0.16741699,NA,NA
18,3,3,HT,1,7-Jan,NB,-88.6,0.74,-71.31319872,5.705055898,NA,NA
18,4,3,HT,1,7-Jan,NB,16.4,0.88,13.20018577,-1.056014861,NA,NA
18,5,3,HT,1,7-Jan,NB,-8.9,1.6,-7.163515447,0.573081236,NA,NA
18,6,3,HT,1,7-Jan,NB,-5.9,1.44,-4.748847319,0.379907786,NA,NA
18,7,3,HT,1,7-Jan,NB,-12.9,1.29,-10.38307295,0.830645836,NA,NA
18,8,3,HT,1,7-Jan,NB,2,1.97,1.609778752,-0.1287823,NA,NA
18,9,3,HT,1,7-Jan,NB,4.8,1.86,3.863469005,-0.30907752,NA,NA
18,10,3,HT,1,7-Jan,NB,-8,1.63,-6.439115009,0.515129201,NA,NA
18,11,3,HT,1,7-Jan,NB,1.8,2.72,1.448800877,-0.11590407,NA,NA
18,12,3,HT,1,7-Jan,NB,-20.6,2.91,-16.58072115,1.326457692,NA,NA
18,13,3,HT,1,7-Jan,NB,-5.7,2.23,-4.587869444,0.367029555,NA,NA
18,14,3,HT,1,7-Jan,NB,16.7,1.91,13.44165258,-1.075332206,NA,NA
18,15,3,HT,1,7-Jan,NB,-3.9,1.36,-3.139068567,0.251125485,NA,NA
18,16,3,HT,1,7-Jan,NB,-0.7,2.13,-0.563422563,0.045073805,NA,NA
18,17,3,HT,1,7-Jan,NB,2.9,1.98,2.334179191,-0.186734335,NA,NA
18,18,3,HT,1,7-Jan,NB,-16.1,1.73,-12.95871896,1.036697516,NA,NA
18,19,3,HT,1,7-Jan,NB,-1.5,2.75,-1.207334064,0.096586725,NA,NA
18,20,3,HT,1,7-Jan,NB,4.1,1.19,3.300046442,-0.264003715,NA,NA
18,21,3,HT,1,7-Jan,NB,-12.8,1.1,-10.30258401,0.824206721,NA,NA
18,22,3,HT,1,7-Jan,NB,-13.6,1.83,-10.94649551,0.875719641,NA,NA
18,23,3,HT,1,7-Jan,NB,-3.4,1.31,-2.736623879,0.21892991,NA,NA
18,24,3,HT,1,7-Jan,NB,8.7,1.86,7.002537572,-0.560203006,NA,NA
1,1,4,C,4,9-Apr,NB,0,2.19,0,0,0.115492563,0.085980218
1,2,4,C,4,9-Apr,NB,-11.7,2.17,-8.767548438,0.70140388,0.166110974,0.165738869
1,3,4,C,4,9-Apr,NB,4,2.03,2.997452458,-0.2397962,0.302342462,0.064872427
1,4,4,C,4,9-Apr,NB,3.1,2.7,2.323025655,-0.1858421,-0.233247324,-0.180250269
1,5,4,C,4,9-Apr,NB,-3.8,2.42,-2.847579835,0.22780639,-0.165377198,-0.135768024
1,6,4,C,4,9-Apr,NB,-9.9,2.18,-7.418694832,0.59349559,-0.268562771,-0.368755843
1,7,4,C,4,9-Apr,NB,-9.3,2.25,-6.969076964,0.55752616,-0.256548357,-0.201399736
1,8,4,C,4,9-Apr,NB,3.1,2.31,2.323025655,-0.1858421,0.005842639,0.019241994
1,9,4,C,4,9-Apr,NB,-8,2.19,-5.994904915,0.47959239,0.077883759,0.070501912
1,10,4,C,4,9-Apr,NB,37.1,1.74,27.80137154,-2.2241097,0.062253005,0.258933872
1,11,4,C,4,9-Apr,NB,-0.3,2.31,-0.224808934,0.01798471,0.209669479,0.289009073
1,12,4,C,4,9-Apr,NB,-7.5,1.86,-5.620223358,0.44961787,0.185447693,0.195995294
1,13,4,C,4,9-Apr,NB,3.6,2.05,2.697707212,-0.2158166,0.558144197,0.431294082
1,14,4,C,4,9-Apr,NB,-2.5,2,-1.873407786,0.14987262,0.667394797,0.623310422
1,15,4,C,4,9-Apr,NB,10,1.82,7.493631144,-0.5994905,0.629118739,0.593648734
