Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2,mo2_turb_avg,mo2_turb
2,8,2-Aug,SB,C,4,Day2,5,0.992,-3.594098437,,-3.594098437
2,8,2-Aug,SB,C,4,Day2,6,0.992,-3.750937682,-3.67251806,-3.750937682
2,8,2-Aug,SB,C,4,Day2,7,0.991,-3.547806597,,-3.547806597
2,8,2-Aug,SB,C,4,Day2,8,0.99,-3.772724266,-3.660265432,-3.772724266
2,8,2-Aug,SB,C,4,Day2,9,0.992,-3.762891751,,-3.762891751
2,8,2-Aug,SB,C,4,Day2,10,0.992,-3.791473513,-3.777182632,-3.791473513
2,8,2-Aug,SB,C,4,Day2,11,0.992,-3.716951845,,-3.716951845
2,8,2-Aug,SB,C,4,Day2,12,0.993,-3.844409423,-3.780680634,-3.844409423
2,8,2-Aug,SB,C,4,Day2,13,0.991,-3.857738407,,-3.857738407
2,8,2-Aug,SB,C,4,Day2,14,0.99,-3.745226265,-3.801482336,-3.745226265
2,8,2-Aug,SB,C,4,Day2,15,0.248,2.070870531,,2.070870531
2,8,2-Aug,SB,C,4,Day2,16,0.631,6.167000851,4.118935691,6.167000851
2,8,2-Aug,SB,C,4,Day2,17,0.0576,0.763869246,,0.763869246
2,8,2-Aug,SB,C,4,Day2,18,0.122,0.136146556,0.450007901,0.136146556
2,8,2-Aug,SB,C,4,Day2,19,0.936,-2.138965889,,-2.138965889
2,8,2-Aug,SB,C,4,Day2,20,0.962,1.622674445,-0.258145722,1.622674445
2,8,2-Aug,SB,C,4,Day2,21,0.969,1.852012465,,1.852012465
2,8,2-Aug,SB,C,4,Day2,22,0.917,1.130194834,1.49110365,1.130194834
2,8,2-Aug,SB,C,4,Day2,23,0.956,1.62544685,,1.62544685
2,8,2-Aug,SB,C,4,Day2,24,0.924,1.238880839,1.432163845,1.238880839
2,8,2-Aug,SB,C,4,Day2,25,0.902,1.134129593,,1.134129593
2,8,2-Aug,SB,C,4,Day2,26,0.895,1.056890268,1.095509931,1.056890268
2,8,2-Aug,SB,C,4,Day2,27,0.914,1.240065605,,1.240065605
2,8,2-Aug,SB,C,4,Day2,28,0.922,1.289866262,1.264965934,1.289866262
2,8,2-Aug,SB,C,4,Day2,29,0.942,1.439627068,,1.439627068
2,8,2-Aug,SB,C,4,Day2,30,0.928,1.294438016,1.367032542,1.294438016
2,8,2-Aug,SB,C,4,Day2,31,0.961,1.610422553,,1.610422553
2,8,2-Aug,SB,C,4,Day2,32,0.955,1.747582797,1.679002675,1.747582797
2,8,2-Aug,SB,C,4,Day2,33,0.959,1.802115336,,1.802115336
2,8,2-Aug,SB,C,4,Day2,34,0.907,1.127039819,1.464577578,1.127039819
2,8,2-Aug,SB,C,4,Day2,35,0.907,1.21893072,,1.21893072
2,8,2-Aug,SB,C,4,Day2,36,0.837,0.776190454,0.997560587,0.776190454
2,8,2-Aug,SB,C,4,Day2,37,0.948,1.548787722,,1.548787722
2,8,2-Aug,SB,C,4,Day2,38,0.893,1.301946339,1.425367031,1.301946339
2,8,2-Aug,SB,C,4,Day2,39,0.902,1.340990432,,1.340990432
2,8,2-Aug,SB,C,4,Day2,40,0.893,1.386157728,1.36357408,1.386157728
2,8,2-Aug,SB,C,4,Day2,41,0.908,1.360883353,,1.360883353
2,8,2-Aug,SB,C,4,Day2,42,0.863,1.110324256,1.235603805,1.110324256
2,8,2-Aug,SB,C,4,Day2,43,0.889,1.088652889,,1.088652889
2,8,2-Aug,SB,C,4,Day2,44,0.899,1.317508168,1.203080529,1.317508168
2,8,2-Aug,SB,C,4,Day2,45,0.897,1.339725713,,1.339725713
2,8,2-Aug,SB,C,4,Day2,46,0.816,0.837349304,1.088537509,0.837349304
2,8,2-Aug,SB,C,4,Day2,47,0.846,0.918468764,,0.918468764
2,8,2-Aug,SB,C,4,Day2,48,0.882,1.179898191,1.049183478,1.179898191
2,8,2-Aug,SB,C,4,Day2,49,0.844,0.982990274,,0.982990274
2,8,2-Aug,SB,C,4,Day2,50,0.858,0.995461209,0.989225742,0.995461209
3,3,4-Mar,NB,C,1,Day2,1,0.984,-0.769030142,,-0.769030142
3,3,4-Mar,NB,C,1,Day2,2,0.985,-0.68391427,-0.726472206,-0.68391427
3,3,4-Mar,NB,C,1,Day2,3,0.988,-0.734818783,,-0.734818783
3,3,4-Mar,NB,C,1,Day2,4,0.986,-0.685645557,-0.71023217,-0.685645557
3,3,4-Mar,NB,C,1,Day2,5,0.837,-0.691170635,,-0.691170635
3,3,4-Mar,NB,C,1,Day2,6,0.987,-0.644363869,-0.667767252,-0.644363869
3,3,4-Mar,NB,C,1,Day2,7,0.977,-0.56337484,,-0.56337484
3,3,4-Mar,NB,C,1,Day2,8,0.324,-0.143142364,-0.353258602,-0.143142364
3,3,4-Mar,NB,C,1,Day2,9,0.984,-0.624603141,,-0.624603141
3,3,4-Mar,NB,C,1,Day2,10,0.984,-0.847354594,-0.735978868,-0.847354594
3,3,4-Mar,NB,C,1,Day2,11,0.954,-0.950772953,,-0.950772953
3,3,4-Mar,NB,C,1,Day2,12,0.987,-0.892418474,-0.921595714,-0.892418474
3,3,4-Mar,NB,C,1,Day2,13,0.947,-0.500637038,,-0.500637038
3,3,4-Mar,NB,C,1,Day2,14,0.981,-0.695900036,-0.598268537,-0.695900036
3,3,4-Mar,NB,C,1,Day2,15,0.959,-0.533357449,,-0.533357449
3,3,4-Mar,NB,C,1,Day2,16,0.966,-0.521908548,-0.527632999,-0.521908548
3,3,4-Mar,NB,C,1,Day2,17,0.978,-0.649519797,,-0.649519797
3,3,4-Mar,NB,C,1,Day2,18,0.981,-0.646320064,-0.647919931,-0.646320064
3,3,4-Mar,NB,C,1,Day2,19,0.975,-0.652204735,,-0.652204735
3,3,4-Mar,NB,C,1,Day2,20,0.98,-0.654381316,-0.653293026,-0.654381316
3,3,4-Mar,NB,C,1,Day2,21,0.963,-0.590565483,,-0.590565483
3,3,4-Mar,NB,C,1,Day2,22,0.916,-0.480329194,-0.535447339,-0.480329194
3,3,4-Mar,NB,C,1,Day2,23,0.975,-0.52141013,,-0.52141013
3,3,4-Mar,NB,C,1,Day2,24,0.968,-0.45277092,-0.487090525,-0.45277092
3,3,4-Mar,NB,C,1,Day2,25,0.981,-0.561217946,,-0.561217946
3,3,4-Mar,NB,C,1,Day2,26,0.978,-0.601904678,-0.581561312,-0.601904678
3,3,4-Mar,NB,C,1,Day2,27,0.936,-0.316319662,,-0.316319662
3,3,4-Mar,NB,C,1,Day2,28,0.93,-0.351323989,-0.333821826,-0.351323989
3,3,4-Mar,NB,C,1,Day2,29,0.987,-0.722206955,,-0.722206955
3,3,4-Mar,NB,C,1,Day2,30,0.988,-0.737004633,-0.729605794,-0.737004633
3,3,4-Mar,NB,C,1,Day2,31,0.973,-0.577432152,,-0.577432152
3,3,4-Mar,NB,C,1,Day2,32,0.986,-0.654911862,-0.616172007,-0.654911862
3,3,4-Mar,NB,C,1,Day2,33,0.991,-0.791331448,,-0.791331448
3,3,4-Mar,NB,C,1,Day2,34,0.992,-0.833117699,-0.812224574,-0.833117699
3,3,4-Mar,NB,C,1,Day2,35,0.928,-0.379657044,,-0.379657044
3,3,4-Mar,NB,C,1,Day2,36,0.924,-0.388062081,-0.383859563,-0.388062081
3,3,4-Mar,NB,C,1,Day2,37,0.987,-0.69822511,,-0.69822511
3,3,4-Mar,NB,C,1,Day2,38,0.988,-0.794970262,-0.746597686,-0.794970262
3,3,4-Mar,NB,C,1,Day2,39,0.983,-0.791939015,,-0.791939015
3,3,4-Mar,NB,C,1,Day2,40,0.988,-0.823377117,-0.807658066,-0.823377117
3,3,4-Mar,NB,C,1,Day2,41,0.951,-0.46197448,,-0.46197448
3,3,4-Mar,NB,C,1,Day2,42,0.951,-0.474394914,-0.468184697,-0.474394914
3,3,4-Mar,NB,C,1,Day2,43,0.984,-0.695848159,,-0.695848159
3,3,4-Mar,NB,C,1,Day2,44,0.971,-0.687346501,-0.69159733,-0.687346501
3,3,4-Mar,NB,C,1,Day2,45,0.996,-1.308276423,,-1.308276423
3,3,4-Mar,NB,C,1,Day2,46,0.994,-1.269535348,-1.288905886,-1.269535348
3,3,4-Mar,NB,C,1,Day2,47,0.963,-0.794984648,,-0.794984648
3,3,4-Mar,NB,C,1,Day2,48,0.977,-0.939918474,-0.867451561,-0.939918474
3,3,4-Mar,NB,C,1,Day2,49,0.972,-0.964297733,,-0.964297733
3,3,4-Mar,NB,C,1,Day2,50,0.96,-0.810934142,-0.887615938,-0.810934142
3,3,8-Mar,NB,HS,2,Day2,1,0.406,0.048733762,,0.048733762
3,3,8-Mar,NB,HS,2,Day2,2,0.941,0.264346143,0.156539953,0.264346143
3,3,8-Mar,NB,HS,2,Day2,3,0.966,0.354850467,,0.354850467
3,3,8-Mar,NB,HS,2,Day2,4,0.944,0.297529952,0.32619021,0.297529952
3,3,8-Mar,NB,HS,2,Day2,5,0.683,0.10884665,,0.10884665
3,3,8-Mar,NB,HS,2,Day2,6,0.755,0.147630472,0.128238561,0.147630472
3,3,8-Mar,NB,HS,2,Day2,7,0.941,0.286217651,,0.286217651
3,3,8-Mar,NB,HS,2,Day2,8,0.618,0.090574537,0.188396094,0.090574537
3,3,8-Mar,NB,HS,2,Day2,9,0.344,0.053654469,,0.053654469
3,3,8-Mar,NB,HS,2,Day2,10,0.506,0.062864032,0.058259251,0.062864032
3,3,8-Mar,NB,HS,2,Day2,11,0.369,0.052230714,,0.052230714
3,3,8-Mar,NB,HS,2,Day2,12,0.559,0.076364478,0.064297596,0.076364478
3,3,8-Mar,NB,HS,2,Day2,13,0.589,0.078201293,,0.078201293
3,3,8-Mar,NB,HS,2,Day2,14,0.743,0.11916978,0.098685537,0.11916978
3,3,8-Mar,NB,HS,2,Day2,15,0.589,0.090109128,,0.090109128
3,3,8-Mar,NB,HS,2,Day2,16,0.466,0.075128089,0.082618609,0.075128089
3,3,8-Mar,NB,HS,2,Day2,17,0.611,0.126834022,,0.126834022
3,3,8-Mar,NB,HS,2,Day2,18,0.646,0.095901696,0.111367859,0.095901696
3,3,8-Mar,NB,HS,2,Day2,19,0.743,0.114651691,,0.114651691
3,3,8-Mar,NB,HS,2,Day2,20,0.973,0.447095549,0.28087362,0.447095549
3,3,8-Mar,NB,HS,2,Day2,21,0.85,0.189571254,,0.189571254
3,3,8-Mar,NB,HS,2,Day2,22,0.874,0.169400596,0.179485925,0.169400596
3,3,8-Mar,NB,HS,2,Day2,23,0.889,0.263283316,,0.263283316
3,3,8-Mar,NB,HS,2,Day2,24,0.933,0.299957394,0.281620355,0.299957394
3,3,8-Mar,NB,HS,2,Day2,25,0.859,0.285429672,,0.285429672
3,3,8-Mar,NB,HS,2,Day2,26,0.896,0.244679948,0.26505481,0.244679948
3,3,8-Mar,NB,HS,2,Day2,27,0.904,0.341802825,,0.341802825
3,3,8-Mar,NB,HS,2,Day2,28,0.551,0.085138579,0.213470702,0.085138579
3,3,8-Mar,NB,HS,2,Day2,29,0.953,0.426001182,,0.426001182
3,3,8-Mar,NB,HS,2,Day2,30,0.536,0.074710695,0.250355939,0.074710695
3,3,8-Mar,NB,HS,2,Day2,31,0.937,0.314722226,,0.314722226
3,3,8-Mar,NB,HS,2,Day2,32,0.62,0.114992481,0.214857354,0.114992481
3,3,8-Mar,NB,HS,2,Day2,33,0.952,0.351119696,,0.351119696
3,3,8-Mar,NB,HS,2,Day2,34,0.761,0.172128099,0.261623898,0.172128099
3,3,8-Mar,NB,HS,2,Day2,35,0.4,0.073765849,,0.073765849
3,3,8-Mar,NB,HS,2,Day2,36,0.67,0.115363403,0.094564626,0.115363403
3,3,8-Mar,NB,HS,2,Day2,37,0.891,0.226171949,,0.226171949
3,3,8-Mar,NB,HS,2,Day2,38,0.841,0.234265224,0.230218587,0.234265224
3,3,8-Mar,NB,HS,2,Day2,39,0.853,0.217092036,,0.217092036
3,3,8-Mar,NB,HS,2,Day2,40,0.805,0.164974706,0.191033371,0.164974706
3,3,8-Mar,NB,HS,2,Day2,41,0.743,0.153999889,,0.153999889
3,3,8-Mar,NB,HS,2,Day2,42,0.734,0.145741015,0.149870452,0.145741015
3,3,8-Mar,NB,HS,2,Day2,43,0.465,0.065907863,,0.065907863
3,3,8-Mar,NB,HS,2,Day2,44,0.464,0.064710366,0.065309115,0.064710366
3,3,8-Mar,NB,HS,2,Day2,45,0.386,0.059908559,,0.059908559
3,3,8-Mar,NB,HS,2,Day2,46,0.179,0.032245387,0.046076973,0.032245387
3,3,8-Mar,NB,HS,2,Day2,47,0.217,0.036550161,,0.036550161
3,3,8-Mar,NB,HS,2,Day2,48,0.792,0.130429103,0.083489632,0.130429103
3,3,8-Mar,NB,HS,2,Day2,49,0.347,0.053364387,,0.053364387
3,3,8-Mar,NB,HS,2,Day2,50,0.205,0.032592364,0.042978376,0.032592364
3,3,8-Mar,NB,HS,2,Day2,51,0.0086,-0.00631631,,-0.00631631
3,6,1-Jun,SB,HT,3,Day2,1,0.915,-0.874821699,,-0.874821699
3,6,1-Jun,SB,HT,3,Day2,2,0.816,-0.952922553,-0.913872126,-0.952922553
3,6,1-Jun,SB,HT,3,Day2,3,0.814,-0.660882648,,-0.660882648
3,6,1-Jun,SB,HT,3,Day2,4,0.82,-0.86688104,-0.763881844,-0.86688104
3,6,1-Jun,SB,HT,3,Day2,5,0.707,-0.479097611,,-0.479097611
3,6,1-Jun,SB,HT,3,Day2,6,0.899,-0.901454067,-0.690275839,-0.901454067
3,6,1-Jun,SB,HT,3,Day2,7,0.618,-0.634956923,,-0.634956923
3,6,1-Jun,SB,HT,3,Day2,8,0.646,-0.41108269,-0.523019807,-0.41108269
3,6,1-Jun,SB,HT,3,Day2,9,0.923,-1.083789741,,-1.083789741
3,6,1-Jun,SB,HT,3,Day2,10,0.959,-1.274749416,-1.179269579,-1.274749416
3,6,1-Jun,SB,HT,3,Day2,11,0.732,-0.826306182,,-0.826306182
3,6,1-Jun,SB,HT,3,Day2,12,0.733,-0.909125125,-0.867715654,-0.909125125
3,6,1-Jun,SB,HT,3,Day2,13,0.594,-0.62357801,,-0.62357801
3,6,1-Jun,SB,HT,3,Day2,14,0.547,1.736413894,0.556417942,1.736413894
3,6,1-Jun,SB,HT,3,Day2,15,0.85,-0.791376315,,-0.791376315
3,6,1-Jun,SB,HT,3,Day2,16,0.744,-0.897324958,-0.844350637,-0.897324958
3,6,1-Jun,SB,HT,3,Day2,17,0.134,-0.230435512,,-0.230435512
3,6,1-Jun,SB,HT,3,Day2,18,0.211,-0.182605012,-0.206520262,-0.182605012
3,6,1-Jun,SB,HT,3,Day2,19,0.71,-0.563355689,,-0.563355689
3,6,1-Jun,SB,HT,3,Day2,20,0.962,-1.119203925,-0.841279807,-1.119203925
3,6,1-Jun,SB,HT,3,Day2,21,0.804,-0.798281411,,-0.798281411
3,6,1-Jun,SB,HT,3,Day2,22,0.13,0.219733854,-0.289273779,0.219733854
3,6,1-Jun,SB,HT,3,Day2,23,0.794,-0.274813317,,-0.274813317
3,6,1-Jun,SB,HT,3,Day2,24,0.971,-1.972693429,-1.123753373,-1.972693429
3,6,1-Jun,SB,HT,3,Day2,25,0.952,-1.441331239,,-1.441331239
3,6,1-Jun,SB,HT,3,Day2,26,0.776,-0.661767545,-1.051549392,-0.661767545
3,6,1-Jun,SB,HT,3,Day2,27,0.436,-0.355445034,,-0.355445034
3,6,1-Jun,SB,HT,3,Day2,28,0.547,0.449428424,0.046991695,0.449428424
3,6,1-Jun,SB,HT,3,Day2,29,0.205,-0.264815897,,-0.264815897
3,6,1-Jun,SB,HT,3,Day2,30,0.148,-0.218586188,-0.241701043,-0.218586188
3,6,1-Jun,SB,HT,3,Day2,31,0.00222,-0.02872579,,-0.02872579
3,6,1-Jun,SB,HT,3,Day2,32,0.655,-0.610767576,-0.319746683,-0.610767576
3,6,1-Jun,SB,HT,3,Day2,33,0.0000624,0.003742105,,0.003742105
3,6,1-Jun,SB,HT,3,Day2,34,0.63,-0.719033724,-0.35764581,-0.719033724
3,6,1-Jun,SB,HT,3,Day2,35,0.172,-0.227003056,,-0.227003056
3,6,1-Jun,SB,HT,3,Day2,36,0.0135,-0.05666461,-0.141833833,-0.05666461
3,6,1-Jun,SB,HT,3,Day2,37,0.0995,-0.187454016,,-0.187454016
3,6,1-Jun,SB,HT,3,Day2,38,0.652,-0.745359217,-0.466406617,-0.745359217
3,6,1-Jun,SB,HT,3,Day2,39,0.388,-0.422090797,,-0.422090797
3,6,1-Jun,SB,HT,3,Day2,40,0.0139,-0.071000668,-0.246545733,-0.071000668
3,6,1-Jun,SB,HT,3,Day2,41,0.24,-0.351989393,,-0.351989393
3,6,1-Jun,SB,HT,3,Day2,42,0.701,-0.960692915,-0.656341154,-0.960692915
3,6,1-Jun,SB,HT,3,Day2,43,0.641,-0.785624294,,-0.785624294
3,6,1-Jun,SB,HT,3,Day2,44,0.371,-0.695588008,-0.740606151,-0.695588008
3,6,1-Jun,SB,HT,3,Day2,45,0.821,-1.05669169,,-1.05669169
3,6,1-Jun,SB,HT,3,Day2,46,0.301,-0.61175319,-0.83422244,-0.61175319
3,6,1-Jun,SB,HT,3,Day2,47,0.745,-0.998050787,,-0.998050787
3,6,1-Jun,SB,HT,3,Day2,48,0.88,-1.848779831,-1.423415309,-1.848779831
3,6,1-Jun,SB,HT,3,Day2,49,0.763,-1.355778683,,-1.355778683
3,6,1-Jun,SB,HT,3,Day2,50,0.435,-0.327394935,-0.841586809,-0.327394935
3,6,1-Jun,SB,HT,3,Day2,51,0.275,-0.215210402,,-0.215210402
3,6,6-Jun,SB,HX,4,Day2,1,0.975,-1.978668635,,-1.978668635
3,6,6-Jun,SB,HX,4,Day2,2,0.969,-2.21756231,-2.098115473,-2.21756231
3,6,6-Jun,SB,HX,4,Day2,3,0.896,-1.036511853,,-1.036511853
3,6,6-Jun,SB,HX,4,Day2,4,0.837,-0.732752865,-0.884632359,-0.732752865
3,6,6-Jun,SB,HX,4,Day2,5,0.946,-1.84816051,,-1.84816051
3,6,6-Jun,SB,HX,4,Day2,6,0.971,-1.766290383,-1.807225447,-1.766290383
3,6,6-Jun,SB,HX,4,Day2,7,0.956,-1.574175266,,-1.574175266
3,6,6-Jun,SB,HX,4,Day2,8,0.959,-2.349569954,-1.96187261,-2.349569954
3,6,6-Jun,SB,HX,4,Day2,9,0.957,-1.924244817,,-1.924244817
3,6,6-Jun,SB,HX,4,Day2,10,0.608,-0.660872052,-1.292558435,-0.660872052
3,6,6-Jun,SB,HX,4,Day2,11,0.898,-1.373859086,,-1.373859086
3,6,6-Jun,SB,HX,4,Day2,12,0.914,-2.08998374,-1.731921413,-2.08998374
3,6,6-Jun,SB,HX,4,Day2,13,0.952,-2.411773298,,-2.411773298
3,6,6-Jun,SB,HX,4,Day2,14,0.312,-0.394218754,-1.402996026,-0.394218754
3,6,6-Jun,SB,HX,4,Day2,15,0.753,-0.963242916,,-0.963242916
3,6,6-Jun,SB,HX,4,Day2,16,0.381,-0.402405771,-0.682824344,-0.402405771
3,6,6-Jun,SB,HX,4,Day2,17,0.505,-0.511980056,,-0.511980056
3,6,6-Jun,SB,HX,4,Day2,18,0.876,-1.429559041,-0.970769549,-1.429559041
3,6,6-Jun,SB,HX,4,Day2,19,0.895,-2.26632255,,-2.26632255
3,6,6-Jun,SB,HX,4,Day2,20,0.809,-1.388096757,-1.827209654,-1.388096757
3,6,6-Jun,SB,HX,4,Day2,21,0.851,-0.719818381,,-0.719818381
3,6,6-Jun,SB,HX,4,Day2,22,0.516,0.280738906,-0.219539738,0.280738906
3,6,6-Jun,SB,HX,4,Day2,23,0.928,1.571207852,,1.571207852
3,6,6-Jun,SB,HX,4,Day2,24,0.861,-2.483763067,-0.456277608,-2.483763067
3,6,6-Jun,SB,HX,4,Day2,25,0.362,0.662765473,,0.662765473
3,6,6-Jun,SB,HX,4,Day2,26,0.595,0.981293832,0.822029653,0.981293832
3,6,6-Jun,SB,HX,4,Day2,27,0.0224,-0.1806865,,-0.1806865
3,6,6-Jun,SB,HX,4,Day2,28,0.723,-1.116129702,-0.648408101,-1.116129702
3,6,6-Jun,SB,HX,4,Day2,29,0.685,-1.082878734,,-1.082878734
3,6,6-Jun,SB,HX,4,Day2,30,0.0718,0.333469622,-0.374704556,0.333469622
3,6,6-Jun,SB,HX,4,Day2,31,0.216,0.582750694,,0.582750694
3,6,6-Jun,SB,HX,4,Day2,32,0.186,0.533723058,0.558236876,0.533723058
3,6,6-Jun,SB,HX,4,Day2,33,0.489,-0.704576351,,-0.704576351
3,6,6-Jun,SB,HX,4,Day2,34,0.544,1.008757262,0.152090456,1.008757262
3,6,6-Jun,SB,HX,4,Day2,35,0.378,0.858789705,,0.858789705
3,6,6-Jun,SB,HX,4,Day2,36,0.142,0.431735038,0.645262372,0.431735038
3,6,6-Jun,SB,HX,4,Day2,37,0.708,-2.623939781,,-2.623939781
3,6,6-Jun,SB,HX,4,Day2,38,0.388,-1.587417981,-2.105678881,-1.587417981
3,6,6-Jun,SB,HX,4,Day2,39,0.000352,0.014946948,,0.014946948
3,6,6-Jun,SB,HX,4,Day2,40,0.903,1.492612231,0.75377959,1.492612231
3,6,6-Jun,SB,HX,4,Day2,41,0.943,1.033245351,,1.033245351
3,6,6-Jun,SB,HX,4,Day2,42,0.953,1.145266758,1.089256055,1.145266758
3,6,6-Jun,SB,HX,4,Day2,43,0.931,-3.979966631,,-3.979966631
3,6,6-Jun,SB,HX,4,Day2,44,0.659,-1.962030734,-2.970998683,-1.962030734
3,6,6-Jun,SB,HX,4,Day2,45,0.604,0.598770036,,0.598770036
3,6,6-Jun,SB,HX,4,Day2,46,0.965,1.374324786,0.986547411,1.374324786
3,6,6-Jun,SB,HX,4,Day2,47,0.0271,-0.128001539,,-0.128001539
3,6,6-Jun,SB,HX,4,Day2,48,0.785,-0.731964767,-0.429983153,-0.731964767
3,6,6-Jun,SB,HX,4,Day2,49,0.411,-0.363165338,,-0.363165338
3,6,6-Jun,SB,HX,4,Day2,50,0.0122,-0.045672793,-0.204419066,-0.045672793
3,6,6-Jun,SB,HX,4,Day2,51,0.827,-2.70723273,,-2.70723273
4,2,8-Feb,NB,C,1,Day2,1,0.103,-0.154237109,,-0.154237109
4,2,8-Feb,NB,C,1,Day2,2,0.848,-0.541438727,-0.347837918,-0.541438727
4,2,8-Feb,NB,C,1,Day2,3,0.0339,0.036705106,,0.036705106
4,2,8-Feb,NB,C,1,Day2,4,0.218,-0.097824431,-0.030559663,-0.097824431
4,2,8-Feb,NB,C,1,Day2,5,0.0138,0.023850988,,0.023850988
4,2,8-Feb,NB,C,1,Day2,6,0.661,0.344804878,0.184327933,0.344804878
4,2,8-Feb,NB,C,1,Day2,7,0.94,0.762419381,,0.762419381
4,2,8-Feb,NB,C,1,Day2,8,0.792,0.352744459,0.55758192,0.352744459
4,2,8-Feb,NB,C,1,Day2,9,0.762,0.296887518,,0.296887518
4,2,8-Feb,NB,C,1,Day2,10,0.0144,0.020949922,0.15891872,0.020949922
4,2,8-Feb,NB,C,1,Day2,11,0.255,0.100347986,,0.100347986
4,2,8-Feb,NB,C,1,Day2,12,0.493,0.175596763,0.137972375,0.175596763
4,2,8-Feb,NB,C,1,Day2,13,0.555,0.19793797,,0.19793797
4,2,8-Feb,NB,C,1,Day2,14,0.779,0.316542487,0.257240229,0.316542487
4,2,8-Feb,NB,C,1,Day2,15,0.714,0.285122627,,0.285122627
4,2,8-Feb,NB,C,1,Day2,16,0.769,0.320862305,0.302992466,0.320862305
4,2,8-Feb,NB,C,1,Day2,17,0.836,0.387300611,,0.387300611
4,2,8-Feb,NB,C,1,Day2,18,0.838,0.410383525,0.398842068,0.410383525
4,2,8-Feb,NB,C,1,Day2,19,0.789,0.361414528,,0.361414528
4,2,8-Feb,NB,C,1,Day2,20,0.929,0.694591661,0.528003095,0.694591661
4,2,8-Feb,NB,C,1,Day2,21,0.954,0.947140677,,0.947140677
4,2,8-Feb,NB,C,1,Day2,22,0.815,0.42168563,0.684413154,0.42168563
4,2,8-Feb,NB,C,1,Day2,23,0.962,0.956961084,,0.956961084
4,2,8-Feb,NB,C,1,Day2,24,0.969,1.036369583,0.996665334,1.036369583
4,2,8-Feb,NB,C,1,Day2,25,0.97,1.051736124,,1.051736124
4,2,8-Feb,NB,C,1,Day2,26,0.614,0.445671688,0.748703906,0.445671688
4,2,8-Feb,NB,C,1,Day2,27,0.863,0.490949062,,0.490949062
4,2,8-Feb,NB,C,1,Day2,28,0.974,1.105662691,0.798305877,1.105662691
4,2,8-Feb,NB,C,1,Day2,29,0.971,1.161010483,,1.161010483
4,2,8-Feb,NB,C,1,Day2,30,0.839,0.467339896,0.81417519,0.467339896
4,2,8-Feb,NB,C,1,Day2,31,0.834,0.468220595,,0.468220595
4,2,8-Feb,NB,C,1,Day2,32,0.974,1.126538813,0.797379704,1.126538813
4,2,8-Feb,NB,C,1,Day2,33,0.973,1.198445679,,1.198445679
4,2,8-Feb,NB,C,1,Day2,34,0.982,1.402695842,1.300570761,1.402695842
4,2,8-Feb,NB,C,1,Day2,35,0.979,1.291638236,,1.291638236
4,2,8-Feb,NB,C,1,Day2,36,0.945,0.89725306,1.094445648,0.89725306
4,2,8-Feb,NB,C,1,Day2,37,0.955,0.93500844,,0.93500844
4,2,8-Feb,NB,C,1,Day2,38,0.904,0.577255992,0.756132216,0.577255992
4,2,8-Feb,NB,C,1,Day2,39,0.842,0.507091577,,0.507091577
4,2,8-Feb,NB,C,1,Day2,40,0.967,1.049007507,0.778049542,1.049007507
4,2,8-Feb,NB,C,1,Day2,41,0.95,0.873041829,,0.873041829
4,2,8-Feb,NB,C,1,Day2,42,0.925,0.681262767,0.777152298,0.681262767
4,2,8-Feb,NB,C,1,Day2,43,0.895,0.582227469,,0.582227469
4,2,8-Feb,NB,C,1,Day2,44,0.725,0.311312514,0.446769992,0.311312514
4,2,8-Feb,NB,C,1,Day2,45,0.773,0.380729476,,0.380729476
4,2,8-Feb,NB,C,1,Day2,46,0.91,0.614488084,0.49760878,0.614488084
4,2,8-Feb,NB,C,1,Day2,47,0.915,0.641912441,,0.641912441
4,2,8-Feb,NB,C,1,Day2,48,0.939,0.709661406,0.675786924,0.709661406
4,2,8-Feb,NB,C,1,Day2,49,0.881,0.516926399,,0.516926399
4,2,8-Feb,NB,C,1,Day2,50,0.869,0.502073929,0.509500164,0.502073929
4,2,8-Feb,NB,C,1,Day2,51,0.86,0.467146574,,0.467146574
4,2,9-Feb,NB,HS,2,Day2,1,0.215,-0.225963043,,-0.225963043
4,2,9-Feb,NB,HS,2,Day2,2,0.0225,-0.04926642,-0.137614732,-0.04926642
4,2,9-Feb,NB,HS,2,Day2,3,0.55,-0.118410113,,-0.118410113
4,2,9-Feb,NB,HS,2,Day2,4,0.0554,-0.025641332,-0.072025723,-0.025641332
4,2,9-Feb,NB,HS,2,Day2,5,0.53,0.112500596,,0.112500596
4,2,9-Feb,NB,HS,2,Day2,6,0.17,0.050052421,0.081276509,0.050052421
4,2,9-Feb,NB,HS,2,Day2,7,0.254,0.062008989,,0.062008989
4,2,9-Feb,NB,HS,2,Day2,8,0.0225,0.01716426,0.039586625,0.01716426
4,2,9-Feb,NB,HS,2,Day2,9,0.104,0.036391608,,0.036391608
4,2,9-Feb,NB,HS,2,Day2,10,0.0116,-0.011478216,0.012456696,-0.011478216
4,2,9-Feb,NB,HS,2,Day2,11,0.0554,0.025272992,,0.025272992
4,2,9-Feb,NB,HS,2,Day2,12,0.025,0.017158567,0.02121578,0.017158567
4,2,9-Feb,NB,HS,2,Day2,13,0.117,0.041569019,,0.041569019
4,2,9-Feb,NB,HS,2,Day2,14,0.166,0.047623874,0.044596447,0.047623874
