Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2
1,3,3-Mar,NB,C,3,DAY2,16,0.849,1.087812873
1,3,3-Mar,NB,C,3,DAY2,17,0.744,0.851203455
1,3,3-Mar,NB,C,3,DAY2,18,0.798,1.028728739
1,3,3-Mar,NB,C,3,DAY2,19,0.643,0.643292387
1,3,3-Mar,NB,C,3,DAY2,20,0.859,1.131022273
1,3,3-Mar,NB,C,3,DAY2,21,0.956,2.906956438
1,3,3-Mar,NB,C,3,DAY2,22,0.917,2.40040562
1,3,3-Mar,NB,C,3,DAY2,23,0.876,1.240295154
1,3,3-Mar,NB,C,3,DAY2,24,0.866,1.292632814
1,3,3-Mar,NB,C,3,DAY2,25,0.802,1.023184866
1,3,3-Mar,NB,C,3,DAY2,26,0.834,1.177604001
1,3,3-Mar,NB,C,3,DAY2,27,0.926,1.54427982
1,3,3-Mar,NB,C,3,DAY2,28,0.911,1.871686394
1,3,3-Mar,NB,C,3,DAY2,29,0.683,0.795395646
1,3,3-Mar,NB,C,3,DAY2,30,0.824,1.025408247
1,3,3-Mar,NB,C,3,DAY2,31,0.945,2.160856469
1,3,3-Mar,NB,C,3,DAY2,32,0.888,1.283377778
1,3,3-Mar,NB,C,3,DAY2,33,0.934,1.702604164
1,3,3-Mar,NB,C,3,DAY2,34,0.948,1.825868192
1,3,3-Mar,NB,C,3,DAY2,35,0.37,0.412097483
1,3,3-Mar,NB,C,3,DAY2,36,0.763,0.865769334
1,3,3-Mar,NB,C,3,DAY2,37,0.889,1.217245101
1,3,3-Mar,NB,C,3,DAY2,38,0.621,0.682403113
1,3,3-Mar,NB,C,3,DAY2,39,0.871,1.062276743
1,3,3-Mar,NB,C,3,DAY2,40,0.66,0.598396246
1,3,3-Mar,NB,C,3,DAY2,41,0.779,0.73515771
1,3,3-Mar,NB,C,3,DAY2,42,0.234,0.231192861
1,3,3-Mar,NB,C,3,DAY2,43,0.767,0.762889232
1,3,3-Mar,NB,C,3,DAY2,44,0.726,0.762685107
1,3,3-Mar,NB,C,3,DAY2,45,0.697,0.692609946
1,3,3-Mar,NB,C,3,DAY2,46,0.69,0.663328914
1,3,3-Mar,NB,C,3,DAY2,47,0.172,1.956464463
1,3,3-Mar,NB,C,3,DAY2,48,0.879,0.993932197
1,3,3-Mar,NB,C,3,DAY2,49,0.745,0.736276286
1,3,3-Mar,NB,C,3,DAY2,50,0.718,0.698099054
1,3,3-Mar,NB,C,3,NIGHT1,1,0.963,-1.973495682
1,3,3-Mar,NB,C,3,NIGHT1,2,0.954,-1.73173632
1,3,3-Mar,NB,C,3,NIGHT1,3,0.958,-1.745620847
1,3,3-Mar,NB,C,3,NIGHT1,4,0.962,-1.805227831
1,3,3-Mar,NB,C,3,NIGHT1,5,0.957,-1.749506726
1,3,3-Mar,NB,C,3,NIGHT1,6,0.959,-1.757117067
1,3,3-Mar,NB,C,3,NIGHT1,7,0.939,-1.59235955
1,3,3-Mar,NB,C,3,NIGHT1,8,0.951,-1.704868302
1,3,3-Mar,NB,C,3,NIGHT1,9,0.951,-1.727791637
1,3,3-Mar,NB,C,3,NIGHT1,10,0.94,-1.611995202
1,3,3-Mar,NB,C,3,NIGHT1,11,0.954,-1.772007558
1,3,3-Mar,NB,C,3,NIGHT1,12,0.952,-1.681220393
1,3,3-Mar,NB,C,3,NIGHT1,13,0.949,-1.670110616
1,3,3-Mar,NB,C,3,NIGHT1,14,0.953,-1.692222369
1,3,3-Mar,NB,C,3,NIGHT1,15,0.952,-1.691501001
1,3,3-Mar,NB,C,3,NIGHT1,16,0.945,-1.630084307
1,3,3-Mar,NB,C,3,NIGHT1,17,0.942,-1.644144801
1,3,3-Mar,NB,C,3,NIGHT1,18,0.952,-1.676184297
1,3,3-Mar,NB,C,3,NIGHT1,19,0.951,-1.684859146
1,3,3-Mar,NB,C,3,NIGHT1,20,0.949,-1.67929992
1,3,3-Mar,NB,C,3,NIGHT1,21,0.951,-1.676696402
1,3,3-Mar,NB,C,3,NIGHT1,22,0.939,-1.559391188
1,3,3-Mar,NB,C,3,NIGHT1,23,0.941,-1.575118203
1,3,3-Mar,NB,C,3,NIGHT1,24,0.94,-1.609092311
1,3,3-Mar,NB,C,3,NIGHT1,25,0.95,-1.65563209
1,3,3-Mar,NB,C,3,NIGHT1,26,0.955,-1.676872368
1,3,3-Mar,NB,C,3,NIGHT1,27,0.95,-1.643872451
1,3,3-Mar,NB,C,3,NIGHT1,28,0.945,-1.602817887
1,3,3-Mar,NB,C,3,NIGHT1,29,0.946,-1.605213564
1,3,3-Mar,NB,C,3,NIGHT1,30,0.939,-1.585339135
1,3,3-Mar,NB,C,3,NIGHT1,31,0.93,-1.500982209
1,3,3-Mar,NB,C,3,NIGHT1,32,0.942,-1.571322016
1,3,3-Mar,NB,C,3,NIGHT1,33,0.946,-1.602690124
1,3,3-Mar,NB,C,3,NIGHT1,34,0.941,-1.54047197
1,3,3-Mar,NB,C,3,NIGHT1,35,0.951,-1.706557139
1,3,3-Mar,NB,C,3,NIGHT1,36,0.945,-1.612683833
1,3,3-Mar,NB,C,3,NIGHT1,37,0.94,-1.604867147
1,3,3-Mar,NB,C,3,NIGHT1,38,0.935,-1.554940331
1,3,3-Mar,NB,C,3,NIGHT1,39,0.943,-1.554262432
1,3,3-Mar,NB,C,3,NIGHT1,40,0.946,-1.557750616
1,3,3-Mar,NB,C,3,NIGHT1,41,0.949,-1.592269086
1,3,3-Mar,NB,C,3,NIGHT1,42,0.935,-1.569441725
1,3,3-Mar,NB,C,3,NIGHT1,43,0.934,-1.472310981
1,3,3-Mar,NB,C,3,NIGHT1,44,0.943,-1.503258216
1,3,3-Mar,NB,C,3,NIGHT1,45,0.942,-1.725886586
1,3,3-Mar,NB,C,3,NIGHT1,46,0.953,-1.682974977
1,3,3-Mar,NB,C,3,NIGHT1,47,0.954,-1.648722581
1,3,3-Mar,NB,C,3,NIGHT1,48,0.947,-1.593144081
1,3,3-Mar,NB,C,3,NIGHT1,49,0.94,-1.482421381
1,3,3-Mar,NB,C,3,NIGHT1,50,0.945,-1.557701617
1,3,3-Mar,NB,C,3,NIGHT1,51,0.951,-1.568579057
1,3,3-Mar,NB,C,3,NIGHT2,1,0.991,-3.645425086
1,3,3-Mar,NB,C,3,NIGHT2,2,0.989,-3.458458832
1,3,3-Mar,NB,C,3,NIGHT2,3,0.988,-3.463620852
1,3,3-Mar,NB,C,3,NIGHT2,4,0.988,-3.345940856
1,3,3-Mar,NB,C,3,NIGHT2,5,0.987,-3.322557182
1,3,3-Mar,NB,C,3,NIGHT2,6,0.989,-3.266177881
1,3,3-Mar,NB,C,3,NIGHT2,7,0.987,-3.178718448
1,3,3-Mar,NB,C,3,NIGHT2,8,0.987,-3.177551701
1,3,3-Mar,NB,C,3,NIGHT2,9,0.987,-3.186893342
1,3,3-Mar,NB,C,3,NIGHT2,10,0.982,-2.823581687
1,3,3-Mar,NB,C,3,NIGHT2,11,0.982,-2.805941033
1,3,3-Mar,NB,C,3,NIGHT2,12,0.988,-3.184637497
1,3,3-Mar,NB,C,3,NIGHT2,13,0.983,-3.137608298
1,3,3-Mar,NB,C,3,NIGHT2,14,0.986,-3.066862109
1,3,3-Mar,NB,C,3,NIGHT2,15,0.984,-3.098637585
1,3,3-Mar,NB,C,3,NIGHT2,16,0.987,-3.048315707
1,3,3-Mar,NB,C,3,NIGHT2,17,0.983,-2.846336243
1,3,3-Mar,NB,C,3,NIGHT2,18,0.984,-3.103528498
1,3,3-Mar,NB,C,3,NIGHT2,19,0.984,-3.157610051
1,3,3-Mar,NB,C,3,NIGHT2,20,0.986,-2.908382272
1,3,3-Mar,NB,C,3,NIGHT2,21,0.989,-3.155363609
1,3,3-Mar,NB,C,3,NIGHT2,22,0.985,-3.221799428
1,3,3-Mar,NB,C,3,NIGHT2,23,0.985,-3.107064256
1,3,3-Mar,NB,C,3,NIGHT2,24,0.984,-3.011867063
1,3,3-Mar,NB,C,3,NIGHT2,25,0.986,-2.758062094
1,3,3-Mar,NB,C,3,NIGHT2,26,0.984,-3.103550628
1,3,3-Mar,NB,C,3,NIGHT2,27,0.986,-3.163837095
1,3,3-Mar,NB,C,3,NIGHT2,28,0.985,-3.098963369
1,3,3-Mar,NB,C,3,NIGHT2,29,0.985,-3.173129273
1,3,3-Mar,NB,C,3,NIGHT2,30,0.987,-3.18414987
1,3,3-Mar,NB,C,3,NIGHT2,31,0.985,-3.105111832
1,3,3-Mar,NB,C,3,NIGHT2,32,0.987,-3.231448593
1,3,3-Mar,NB,C,3,NIGHT2,33,0.986,-3.096922141
1,3,3-Mar,NB,C,3,NIGHT2,34,0.988,-3.172004803
1,3,3-Mar,NB,C,3,NIGHT2,35,0.987,-3.173732451
1,3,3-Mar,NB,C,3,NIGHT2,36,0.986,-2.914777035
1,3,3-Mar,NB,C,3,NIGHT2,37,0.987,-3.247034918
1,3,3-Mar,NB,C,3,NIGHT2,38,0.985,-3.18460795
1,3,3-Mar,NB,C,3,NIGHT2,39,0.987,-3.015389267
1,3,3-Mar,NB,C,3,NIGHT2,40,0.987,-3.276920109
1,3,3-Mar,NB,C,3,NIGHT2,41,0.985,-2.900465607
1,3,3-Mar,NB,C,3,NIGHT2,42,0.987,-3.269766754
1,3,3-Mar,NB,C,3,NIGHT2,43,0.987,-3.284959601
1,3,3-Mar,NB,C,3,NIGHT2,44,0.986,-3.054443242
1,3,3-Mar,NB,C,3,NIGHT2,45,0.99,-3.311948749
1,3,3-Mar,NB,C,3,NIGHT2,46,0.985,-3.145609452
1,3,3-Mar,NB,C,3,NIGHT2,47,0.989,-3.176921884
1,3,3-Mar,NB,C,3,NIGHT2,48,0.988,-3.094273732
1,3,3-Mar,NB,C,3,NIGHT2,49,0.988,-3.242901469
1,3,3-Mar,NB,C,3,NIGHT2,50,0.987,-3.393358681
1,3,3-Mar,NB,C,3,NIGHT2,51,0.984,-2.923131443
1,4,9-Apr,NB,C,4,DAY2,1,0.135,0.145004907
1,4,9-Apr,NB,C,4,DAY2,2,0.146,0.085980218
1,4,9-Apr,NB,C,4,DAY2,3,0.4,0.166483079
1,4,9-Apr,NB,C,4,DAY2,4,0.42,0.165738869
1,4,9-Apr,NB,C,4,DAY2,5,0.696,0.539812497
1,4,9-Apr,NB,C,4,DAY2,6,0.117,0.064872427
1,4,9-Apr,NB,C,4,DAY2,7,0.679,-0.286244378
1,4,9-Apr,NB,C,4,DAY2,8,0.447,-0.180250269
1,4,9-Apr,NB,C,4,DAY2,9,0.402,-0.194986372
1,4,9-Apr,NB,C,4,DAY2,10,0.296,-0.135768024
1,4,9-Apr,NB,C,4,DAY2,11,0.376,-0.168369699
1,4,9-Apr,NB,C,4,DAY2,12,0.604,-0.368755843
1,4,9-Apr,NB,C,4,DAY2,13,0.711,-0.311696978
1,4,9-Apr,NB,C,4,DAY2,14,0.497,-0.201399736
1,4,9-Apr,NB,C,4,DAY2,15,0.00102,-0.007556717
1,4,9-Apr,NB,C,4,DAY2,16,0.00755,0.019241994
1,4,9-Apr,NB,C,4,DAY2,17,0.118,0.085265606
1,4,9-Apr,NB,C,4,DAY2,18,0.0993,0.070501912
1,4,9-Apr,NB,C,4,DAY2,19,0.286,-0.134427862
1,4,9-Apr,NB,C,4,DAY2,20,0.654,0.258933872
1,4,9-Apr,NB,C,4,DAY2,21,0.167,0.130329884
1,4,9-Apr,NB,C,4,DAY2,22,0.711,0.289009073
1,4,9-Apr,NB,C,4,DAY2,23,0.372,0.174900091
1,4,9-Apr,NB,C,4,DAY2,24,0.516,0.195995294
1,4,9-Apr,NB,C,4,DAY2,25,0.906,0.684994312
1,4,9-Apr,NB,C,4,DAY2,26,0.787,0.431294082
1,4,9-Apr,NB,C,4,DAY2,27,0.903,0.711479171
1,4,9-Apr,NB,C,4,DAY2,28,0.909,0.623310422
1,4,9-Apr,NB,C,4,DAY2,29,0.902,0.664588743
1,4,9-Apr,NB,C,4,DAY2,30,0.886,0.593648734
1,4,9-Apr,NB,C,4,DAY2,31,0.951,0.78905018
1,4,9-Apr,NB,C,4,DAY2,32,0.939,0.707409087
1,4,9-Apr,NB,C,4,DAY2,33,0.886,0.597551829
1,4,9-Apr,NB,C,4,DAY2,34,0.89,0.607849467
1,4,9-Apr,NB,C,4,DAY2,35,0.899,0.565811771
1,4,9-Apr,NB,C,4,DAY2,36,0.863,0.528152565
1,4,9-Apr,NB,C,4,DAY2,37,0.73,0.344012198
1,4,9-Apr,NB,C,4,DAY2,38,0.794,0.372563399
1,4,9-Apr,NB,C,4,DAY2,39,0.33,0.157099578
1,4,9-Apr,NB,C,4,DAY2,40,0.215,0.106924971
1,4,9-Apr,NB,C,4,DAY2,41,0.594,0.2520566
1,4,9-Apr,NB,C,4,DAY2,42,0.732,0.316266902
1,4,9-Apr,NB,C,4,DAY2,43,0.408,0.160231533
1,4,9-Apr,NB,C,4,DAY2,44,0.436,0.178277363
1,4,9-Apr,NB,C,4,DAY2,45,0.709,0.285713746
1,4,9-Apr,NB,C,4,DAY2,46,0.728,0.308974784
1,4,9-Apr,NB,C,4,DAY2,47,0.641,2.550136314
1,4,9-Apr,NB,C,4,DAY2,48,0.819,0.390991781
1,4,9-Apr,NB,C,4,DAY2,49,0.786,0.325891986
1,4,9-Apr,NB,C,4,DAY2,50,0.728,0.299664287
1,4,9-Apr,NB,C,4,NIGHT2,1,0.993,-4.036938886
1,4,9-Apr,NB,C,4,NIGHT2,2,0.973,-3.716012441
1,4,9-Apr,NB,C,4,NIGHT2,3,0.962,-3.349261325
1,4,9-Apr,NB,C,4,NIGHT2,4,0.95,-3.149946405
1,4,9-Apr,NB,C,4,NIGHT2,5,0.955,-3.399825391
1,4,9-Apr,NB,C,4,NIGHT2,6,0.954,-3.455940293
1,4,9-Apr,NB,C,4,NIGHT2,7,0.957,-3.402398513
1,4,9-Apr,NB,C,4,NIGHT2,8,0.961,-3.404601115
1,4,9-Apr,NB,C,4,NIGHT2,9,0.956,-3.422110423
1,4,9-Apr,NB,C,4,NIGHT2,10,0.926,-2.689488929
1,4,9-Apr,NB,C,4,NIGHT2,11,0.95,-3.167888157
1,4,9-Apr,NB,C,4,NIGHT2,12,0.955,-3.394366114
1,4,9-Apr,NB,C,4,NIGHT2,13,0.961,-3.325335416
1,4,9-Apr,NB,C,4,NIGHT2,14,0.948,-3.3014412
1,4,9-Apr,NB,C,4,NIGHT2,15,0.956,-3.369349492
1,4,9-Apr,NB,C,4,NIGHT2,16,0.958,-3.377076807
1,4,9-Apr,NB,C,4,NIGHT2,17,0.953,-3.356971829
1,4,9-Apr,NB,C,4,NIGHT2,18,0.964,-3.50340026
1,4,9-Apr,NB,C,4,NIGHT2,19,0.966,-3.466480656
1,4,9-Apr,NB,C,4,NIGHT2,20,0.953,-3.317682068
1,4,9-Apr,NB,C,4,NIGHT2,21,0.95,-3.158467382
1,4,9-Apr,NB,C,4,NIGHT2,22,0.946,-3.101004088
1,4,9-Apr,NB,C,4,NIGHT2,23,0.939,-3.115833442
1,4,9-Apr,NB,C,4,NIGHT2,24,0.957,-3.332443794
1,4,9-Apr,NB,C,4,NIGHT2,25,0.934,-2.938011138
1,4,9-Apr,NB,C,4,NIGHT2,26,0.959,-3.424552901
1,4,9-Apr,NB,C,4,NIGHT2,27,0.963,-3.440989652
1,4,9-Apr,NB,C,4,NIGHT2,28,0.959,-3.335446218
1,4,9-Apr,NB,C,4,NIGHT2,29,0.965,-3.44622771
1,4,9-Apr,NB,C,4,NIGHT2,30,0.966,-3.459207219
1,4,9-Apr,NB,C,4,NIGHT2,31,0.966,-3.469360389
1,4,9-Apr,NB,C,4,NIGHT2,32,0.967,-3.448212701
1,4,9-Apr,NB,C,4,NIGHT2,33,0.944,-3.100612015
1,4,9-Apr,NB,C,4,NIGHT2,34,0.959,-3.47413709
1,4,9-Apr,NB,C,4,NIGHT2,35,0.966,-3.422789582
1,4,9-Apr,NB,C,4,NIGHT2,36,0.95,-3.043759763
1,4,9-Apr,NB,C,4,NIGHT2,37,0.972,-3.504214443
1,4,9-Apr,NB,C,4,NIGHT2,38,0.965,-3.432099771
1,4,9-Apr,NB,C,4,NIGHT2,39,0.946,-3.115504069
1,4,9-Apr,NB,C,4,NIGHT2,40,0.967,-3.467569673
1,4,9-Apr,NB,C,4,NIGHT2,41,0.953,-2.963494451
1,4,9-Apr,NB,C,4,NIGHT2,42,0.954,-3.240411163
1,4,9-Apr,NB,C,4,NIGHT2,43,0.957,-3.307774593
1,4,9-Apr,NB,C,4,NIGHT2,44,0.949,-2.87731486
1,4,9-Apr,NB,C,4,NIGHT2,45,0.96,-3.380465711
1,4,9-Apr,NB,C,4,NIGHT2,46,0.965,-3.143088464
1,4,9-Apr,NB,C,4,NIGHT2,47,0.965,-3.310343006
1,4,9-Apr,NB,C,4,NIGHT2,48,0.965,-3.224887359
1,4,9-Apr,NB,C,4,NIGHT2,49,0.958,-3.254594866
1,4,9-Apr,NB,C,4,NIGHT2,50,0.965,-3.416121202
1,4,9-Apr,NB,C,4,NIGHT2,51,0.95,-3.053834866
2,5,9-May,SB,C,1,DAY2,1,0.409,0.134787752
2,5,9-May,SB,C,1,DAY2,2,0.333,0.110473702
2,5,9-May,SB,C,1,DAY2,3,0.211,0.083356029
2,5,9-May,SB,C,1,DAY2,4,0.409,0.131150768
2,5,9-May,SB,C,1,DAY2,5,0.589,0.195482577
2,5,9-May,SB,C,1,DAY2,6,0.685,0.236770523
2,5,9-May,SB,C,1,DAY2,7,0.732,0.285383637
2,5,9-May,SB,C,1,DAY2,8,0.875,0.444731877
2,5,9-May,SB,C,1,DAY2,9,0.84,0.387518219
2,5,9-May,SB,C,1,DAY2,10,0.928,0.560665435
2,5,9-May,SB,C,1,DAY2,11,0.872,0.469414546
2,5,9-May,SB,C,1,DAY2,12,0.913,0.510792711
2,5,9-May,SB,C,1,DAY2,13,0.908,0.565295946
2,5,9-May,SB,C,1,DAY2,14,0.95,0.720737558
2,5,9-May,SB,C,1,DAY2,15,0.963,0.88174676
2,5,9-May,SB,C,1,DAY2,16,0.965,0.958483856
2,5,9-May,SB,C,1,DAY2,17,0.972,1.026583769
2,5,9-May,SB,C,1,DAY2,18,0.977,1.055166415
2,5,9-May,SB,C,1,DAY2,19,0.958,0.895468726
2,5,9-May,SB,C,1,DAY2,20,0.967,0.949696788
2,5,9-May,SB,C,1,DAY2,21,0.949,0.77539897
2,5,9-May,SB,C,1,DAY2,22,0.922,0.691056191
2,5,9-May,SB,C,1,DAY2,23,0.976,1.08061814
2,5,9-May,SB,C,1,DAY2,24,0.977,1.179483555
2,5,9-May,SB,C,1,DAY2,25,0.965,1.002060781
2,5,9-May,SB,C,1,DAY2,26,0.974,1.100340244
2,5,9-May,SB,C,1,DAY2,27,0.827,0.378619082
2,5,9-May,SB,C,1,DAY2,28,0.828,0.380974
2,5,9-May,SB,C,1,DAY2,29,0.973,0.990333787
2,5,9-May,SB,C,1,DAY2,30,0.918,0.606708409
2,5,9-May,SB,C,1,DAY2,31,0.976,1.19545192
2,5,9-May,SB,C,1,DAY2,32,0.957,0.968400825
2,5,9-May,SB,C,1,DAY2,33,0.968,1.008307821
2,5,9-May,SB,C,1,DAY2,34,0.97,1.030463808
2,5,9-May,SB,C,1,DAY2,35,0.94,0.714518565
2,5,9-May,SB,C,1,DAY2,36,0.942,0.659527917
2,5,9-May,SB,C,1,DAY2,37,0.891,0.512079086
2,5,9-May,SB,C,1,DAY2,38,0.859,0.429158131
2,5,9-May,SB,C,1,DAY2,39,0.859,0.414464454
2,5,9-May,SB,C,1,DAY2,40,0.881,0.456091408
2,5,9-May,SB,C,1,DAY2,41,0.665,-0.868582354
2,5,9-May,SB,C,1,NIGHT1,1,0.973,-1.947155358
2,5,9-May,SB,C,1,NIGHT1,2,0.969,-1.98150418
2,5,9-May,SB,C,1,NIGHT1,3,0.976,-1.967531505
2,5,9-May,SB,C,1,NIGHT1,4,0.977,-1.910157761
2,5,9-May,SB,C,1,NIGHT1,5,0.967,-1.851623688
2,5,9-May,SB,C,1,NIGHT1,6,0.964,-1.772288761
2,5,9-May,SB,C,1,NIGHT1,7,0.973,-1.773469083
2,5,9-May,SB,C,1,NIGHT1,8,0.963,-1.679759007
2,5,9-May,SB,C,1,NIGHT1,9,0.967,-1.700465007
2,5,9-May,SB,C,1,NIGHT1,10,0.97,-1.719151249
2,5,9-May,SB,C,1,NIGHT1,11,0.969,-1.724429027
2,5,9-May,SB,C,1,NIGHT1,12,0.976,-1.691770156
2,5,9-May,SB,C,1,NIGHT1,13,0.959,-1.630571129
2,5,9-May,SB,C,1,NIGHT1,14,0.971,-1.646532239
2,5,9-May,SB,C,1,NIGHT1,15,0.962,-1.517563501
2,5,9-May,SB,C,1,NIGHT1,16,0.964,-1.549718529
2,5,9-May,SB,C,1,NIGHT1,17,0.961,-1.563135134
2,5,9-May,SB,C,1,NIGHT1,18,0.965,-1.470977917
2,5,9-May,SB,C,1,NIGHT1,19,0.961,-1.525729218
2,5,9-May,SB,C,1,NIGHT1,20,0.955,-1.448393827
2,5,9-May,SB,C,1,NIGHT1,21,0.955,-1.492442921
2,5,9-May,SB,C,1,NIGHT1,22,0.951,-1.467345381
2,5,9-May,SB,C,1,NIGHT1,23,0.958,-1.504303427
2,5,9-May,SB,C,1,NIGHT1,24,0.957,-1.511080501
2,5,9-May,SB,C,1,NIGHT1,25,0.961,-1.453164049
2,5,9-May,SB,C,1,NIGHT1,26,0.955,-1.453681602
2,5,9-May,SB,C,1,NIGHT1,27,0.957,-1.452505205
2,5,9-May,SB,C,1,NIGHT1,28,0.96,-1.481979257
2,5,9-May,SB,C,1,NIGHT1,29,0.953,-1.42125437
2,5,9-May,SB,C,1,NIGHT1,30,0.953,-1.388903207
2,5,9-May,SB,C,1,NIGHT1,31,0.955,-1.351021515
2,5,9-May,SB,C,1,NIGHT1,32,0.958,-1.354600291
2,5,9-May,SB,C,1,NIGHT1,33,0.956,-1.316735686
2,5,9-May,SB,C,1,NIGHT1,34,0.943,-1.37151083
2,5,9-May,SB,C,1,NIGHT1,35,0.948,-1.30895287
2,5,9-May,SB,C,1,NIGHT1,36,0.941,-1.259655126
2,5,9-May,SB,C,1,NIGHT1,37,0.952,-1.279885458
2,5,9-May,SB,C,1,NIGHT1,38,0.951,-1.24680831
2,5,9-May,SB,C,1,NIGHT1,39,0.949,-1.298383473
2,5,9-May,SB,C,1,NIGHT1,40,0.947,-1.235657606
2,5,9-May,SB,C,1,NIGHT1,41,0.936,-1.223761157
2,5,9-May,SB,C,1,NIGHT1,42,0.937,-1.197327248
2,5,9-May,SB,C,1,NIGHT1,43,0.938,-1.184272168
2,5,9-May,SB,C,1,NIGHT1,44,0.946,-1.233930003
2,5,9-May,SB,C,1,NIGHT1,45,0.925,-1.191490721
2,5,9-May,SB,C,1,NIGHT1,46,0.943,-1.227549882
2,5,9-May,SB,C,1,NIGHT1,47,0.938,-1.181602848
2,5,9-May,SB,C,1,NIGHT1,48,0.94,-1.196782097
2,5,9-May,SB,C,1,NIGHT1,49,0.949,-1.194046268
2,5,9-May,SB,C,1,NIGHT2,1,0.987,-2.923254805
2,5,9-May,SB,C,1,NIGHT2,2,0.985,-2.772507768
2,5,9-May,SB,C,1,NIGHT2,3,0.976,-2.785942035
2,5,9-May,SB,C,1,NIGHT2,4,0.993,-3.581776018
2,5,9-May,SB,C,1,NIGHT2,5,0.901,-1.026951355
2,5,9-May,SB,C,1,NIGHT2,6,0.896,-0.957744586
2,5,9-May,SB,C,1,NIGHT2,7,0.893,-0.940549871
2,5,9-May,SB,C,1,NIGHT2,8,0.886,-0.896861971
2,5,9-May,SB,C,1,NIGHT2,9,0.851,-0.822769033
2,5,9-May,SB,C,1,NIGHT2,10,0.889,-0.970638305
2,5,9-May,SB,C,1,NIGHT2,11,0.858,-0.923640362
2,5,9-May,SB,C,1,NIGHT2,12,0.9,-0.98942774
2,5,9-May,SB,C,1,NIGHT2,13,0.877,-0.918268161
2,5,9-May,SB,C,1,NIGHT2,14,0.914,-0.986861708
2,5,9-May,SB,C,1,NIGHT2,15,0.871,-0.876018736
2,5,9-May,SB,C,1,NIGHT2,16,0.878,-0.941990551
2,5,9-May,SB,C,1,NIGHT2,17,0.853,-0.854308007
2,5,9-May,SB,C,1,NIGHT2,18,0.884,-0.936121367
2,5,9-May,SB,C,1,NIGHT2,19,0.871,-0.885549027
2,5,9-May,SB,C,1,NIGHT2,20,0.86,-0.850256044
2,5,9-May,SB,C,1,NIGHT2,21,0.867,-0.848940044
2,5,9-May,SB,C,1,NIGHT2,22,0.883,-0.865053493
2,5,9-May,SB,C,1,NIGHT2,23,0.869,-0.974626371
2,5,9-May,SB,C,1,NIGHT2,24,0.883,-0.945289778
2,5,9-May,SB,C,1,NIGHT2,25,0.853,-0.854412476
2,5,9-May,SB,C,1,NIGHT2,26,0.865,-0.835915859
2,5,9-May,SB,C,1,NIGHT2,27,0.87,-0.905597267
2,5,9-May,SB,C,1,NIGHT2,28,0.892,-0.866016774
2,5,9-May,SB,C,1,NIGHT2,29,0.911,-0.9521601
2,5,9-May,SB,C,1,NIGHT2,30,0.906,-0.960656647
2,5,9-May,SB,C,1,NIGHT2,31,0.882,-0.917104901
2,5,9-May,SB,C,1,NIGHT2,32,0.913,-1.016775118
2,5,9-May,SB,C,1,NIGHT2,33,0.89,-0.970278638
2,5,9-May,SB,C,1,NIGHT2,34,0.9,-0.966943334
2,5,9-May,SB,C,1,NIGHT2,35,0.872,-0.899970351
2,5,9-May,SB,C,1,NIGHT2,36,0.884,-0.932025503
2,5,9-May,SB,C,1,NIGHT2,37,0.935,-1.060368428
2,5,9-May,SB,C,1,NIGHT2,38,0.895,-0.969878083
2,5,9-May,SB,C,1,NIGHT2,39,0.912,-1.010877831
2,5,9-May,SB,C,1,NIGHT2,40,0.891,-1.066058669
2,5,9-May,SB,C,1,NIGHT2,41,0.887,-0.943817621
2,5,9-May,SB,C,1,NIGHT2,42,0.945,-1.073317983
2,5,9-May,SB,C,1,NIGHT2,43,0.907,-0.98396909
2,5,9-May,SB,C,1,NIGHT2,44,0.902,-0.982326809
2,5,9-May,SB,C,1,NIGHT2,45,0.909,-0.962928095
2,5,9-May,SB,C,1,NIGHT2,46,0.922,-1.022966605
2,5,9-May,SB,C,1,NIGHT2,47,0.907,-1.036602609
2,5,9-May,SB,C,1,NIGHT2,48,0.894,-1.019898874
2,5,9-May,SB,C,1,NIGHT2,49,0.928,-1.080768804
2,5,9-May,SB,C,1,NIGHT2,50,0.945,-1.113942355
2,6,4-Jun,SB,C,2,DAY1,1,0.961,1.739841356
2,6,4-Jun,SB,C,2,DAY1,2,0.945,1.588236871
2,6,4-Jun,SB,C,2,DAY1,3,0.947,1.517056086
2,6,4-Jun,SB,C,2,DAY1,4,0.939,1.502651052
2,6,4-Jun,SB,C,2,DAY2,1,0.92,1.0944137
2,6,4-Jun,SB,C,2,DAY2,2,0.271,0.192382544
2,6,4-Jun,SB,C,2,DAY2,3,0.812,0.65185322
2,6,4-Jun,SB,C,2,DAY2,4,0.815,0.712016244
2,6,4-Jun,SB,C,2,DAY2,5,0.761,0.546871204
2,6,4-Jun,SB,C,2,DAY2,6,0.756,0.597992903
2,6,4-Jun,SB,C,2,DAY2,7,0.836,0.78599455
2,6,4-Jun,SB,C,2,DAY2,8,0.688,0.512101022
2,6,4-Jun,SB,C,2,DAY2,9,0.698,0.44190677
2,6,4-Jun,SB,C,2,DAY2,10,0.709,0.46408763
2,6,4-Jun,SB,C,2,DAY2,11,0.69,0.561973109
2,6,4-Jun,SB,C,2,DAY2,12,0.675,0.52185751
2,6,4-Jun,SB,C,2,DAY2,13,0.609,0.447547622
2,6,4-Jun,SB,C,2,DAY2,14,0.609,0.406830538
